#Wed Oct 12 08:42:33 2022
# Copy file into sbs-onl@sbsvtp3:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
              65          -29.22           6.953
              66            4.88           6.501
              67           56.94           7.618
              68          -58.18           7.424
              69           -21.6           6.202
              70            4.99           6.869
              71           58.51           13.42
              72          -36.34           7.607
              73          -1.221           6.343
              74           5.528           7.638
              75           75.48           8.598
              76          -47.07           7.014
              77          -29.77           6.546
              78           25.04           6.794
              79           96.41           9.083
              80          -65.21           7.245
              81          -42.95           6.467
              82           2.482           5.908
              83           40.04           6.473
              84          -42.14           7.441
              85          -23.38           6.367
              86           10.89           5.807
              87           64.49           9.696
              88           -47.3           6.697
              89          -19.25           6.288
              90            21.3           5.748
              91           56.37           7.988
              92          -43.54           6.336
              93          -11.35           6.276
              94           12.72           5.816
              95           100.1            8.02
              96          -56.13            7.78
              97          -28.76           6.471
              98           7.785           7.005
              99           49.08           16.41
             100          -46.12           7.516
             101          -41.59           6.225
             102           15.15           6.871
             103           63.85           9.498
             104          -43.39           7.606
             105          -21.98           7.148
             106           38.02           6.966
             107           72.26           8.399
             108          -61.18           6.772
             109          -12.89           7.254
             110           16.96           7.093
             111           82.41           8.017
             112          -46.24           7.264
             113          -17.99           6.451
             114          -9.978           5.802
             115            45.9           6.547
             116          -55.94           6.903
             117          -19.64           6.042
             118           8.804           5.685
             119           67.08           11.27
             120          -54.88           6.615
             121          -20.49           6.098
             122           23.33           8.863
             123           76.91           10.46
             124          -48.37           6.095
             125          -27.44           5.969
             126           54.55           6.549
             127           153.4           8.065
APV               20              11               7               2
               0           142.2           35.15
               1           5.866           30.17
               2         -0.6813           27.83
               3           -20.2           26.85
               4          -147.1           10.41
               5          -50.23           7.425
               6           -16.6           8.238
               7           -17.7            7.39
               8          -21.97           7.175
               9          -25.05           6.511
              10           14.13           7.053
              11           7.029           7.475
              12          -36.38            7.71
              13           -28.9           6.376
              14           38.37           6.855
              15           14.11           7.821
              16          -22.71           7.209
              17          -20.58           6.609
              18          -15.82           7.049
              19           26.76           6.679
              20          -30.82           7.222
              21          -24.37           6.376
              22          -1.326           8.054
              23           12.23           6.627
              24           -8.13           6.768
              25          -14.79           6.411
              26           22.34           6.339
              27           31.03           6.789
              28          -19.87           6.551
              29          -18.17           6.342
              30           9.447           6.485
              31           23.53           7.741
              32          -50.84           7.353
              33          -16.45           6.788
              34           7.218           6.812
              35           -2.74           6.772
              36          -32.84           7.538
              37          -28.69           6.132
              38           9.874           7.004
              39           19.35            7.44
              40          -3.235            7.58
              41          -11.62             6.6
              42            28.6           7.351
              43           13.62           7.852
              44          -8.452           6.843
              45          -3.625           7.736
              46           16.23           6.876
              47           32.64           8.701
              48          -28.89           6.854
              49          -9.001            6.43
              50            2.05           5.956
              51            -1.6           6.333
              52          -23.66            6.87
              53          -22.86           6.134
              54            2.91           7.322
              55           5.389           6.573
              56             -22           6.582
              57          -9.313           6.217
              58           32.48           6.443
              59           29.43            7.29
              60         -0.9759           6.215
              61          -28.94           6.091
              62           15.25           6.171
              63           39.88           8.405
              64          -8.851           7.131
              65          -16.49           6.267
              66            26.9           6.523
              67           14.91           6.299
              68          -15.67           7.483
              69          -14.42           5.865
              70           25.23           6.388
              71          -11.17            6.72
              72          -28.18           7.221
              73          -17.77           5.887
              74           11.93           6.057
              75           19.66           7.336
              76          -18.72           6.418
              77             -38           6.333
              78           1.026           5.933
              79           32.94           8.349
              80          -36.77           7.041
              81           -17.4           6.219
              82          -2.603           8.634
              83           34.53            6.16
              84          -24.71            7.03
              85          -2.674           6.243
              86           32.68           5.622
              87           27.21           6.352
              88          -21.13           6.486
              89          -23.68            6.02
              90           11.64           5.582
              91           25.81           7.122
              92          -28.93           6.125
              93          -9.959           6.066
              94           23.19           5.668
              95           31.65           8.137
              96          -23.03           7.222
              97          -2.737           5.983
              98           2.047           6.663
              99           36.46           7.028
             100          -37.51           7.298
             101          -13.05           6.004
             102           15.55           6.168
             103           19.95           6.887
             104          -29.21           7.229
             105          -7.029           6.988
             106           22.14           6.225
             107           14.48           7.695
             108          -7.808           6.241
             109           5.254           7.385
             110           38.28           6.106
             111            67.8           8.958
             112          -22.03            6.82
             113          -10.89           6.102
             114           18.46           5.899
             115           15.45           6.096
             116          -32.52           6.789
             117           -5.67           6.009
             118           21.49           5.554
             119           23.94           6.323
             120           -6.55           6.475
             121           1.593           5.843
             122            40.8           5.616
             123           36.24           7.522
             124          -8.247           6.051
             125          -2.317           5.934
             126            26.9           6.164
             127           65.29           9.109
APV               20              11               7               3
               0           129.2            35.5
               1          -39.26           31.06
               2          -2.756            29.3
               3          -3.525           28.34
               4          -206.2           11.03
               5          -80.23           7.692
               6           5.403            8.31
               7           34.41           8.497
               8          -64.55           7.673
               9          -47.85           6.887
              10           18.92           7.354
              11           49.66           8.353
              12          -43.64            8.18
              13          -25.39           6.638
              14           54.49           7.399
              15           71.14           8.684
              16          -15.58           7.884
              17          -32.49           7.116
              18           -1.23           7.499
              19           47.26           9.111
              20          -86.56           7.935
              21          -31.14           6.969
              22           15.59           6.492
              23           63.72           6.998
              24          -59.65           7.342
              25          -33.06           6.933
              26           32.39           6.499
              27           56.31           7.453
              28          -48.14           7.017
              29          -39.31           6.754
              30           42.87           6.574
              31           63.99           8.125
              32          -65.73            7.74
              33          -45.78           6.856
              34           8.722           7.017
              35           50.82           8.088
              36           -57.2           7.875
              37           -50.4           6.525
              38           25.56           6.983
              39           62.77           8.438
              40          -47.27           7.946
              41          -43.17           6.728
              42           32.48            7.77
              43           56.03           8.743
              44          -49.06           7.237
              45          -25.51           8.394
              46           37.99           7.427
              47           80.33           9.639
              48          -46.56           7.537
              49          -46.96           6.905
              50          -12.89           7.201
              51           29.58           7.107
              52          -76.49           7.669
              53          -42.88           6.798
              54           27.38           6.591
              55           56.07           6.817
              56          -61.37           7.127
              57          -36.45           6.656
              58           29.68           6.769
              59           63.91           7.641
              60          -27.53           6.751
              61          -20.34           6.629
              62           41.13           6.509
              63              48           8.931
              64          -55.78           7.782
              65          -27.88           7.012
              66           4.827           6.737
              67           62.68           8.044
              68          -63.75            7.85
              69          -32.32           6.521
              70           8.937           6.933
              71           50.04           8.064
              72          -40.11           7.878
              73          -38.77           6.493
              74           36.36           6.874
              75           46.29           8.336
              76           -32.2           7.227
              77          -1.082           7.248
              78           43.55           6.961
              79           75.93           9.462
              80          -53.96           7.579
              81          -25.55           6.917
              82           11.17           6.428
              83           57.58           8.288
              84          -45.56           7.928
              85          -30.63           6.769
              86           11.09           6.122
              87           58.07            6.96
              88          -63.69           7.012
              89          -33.78           6.771
              90           34.89           6.078
              91           52.98            7.55
              92          -36.77           6.779
              93          -12.79           6.795
              94              69           6.137
              95           85.54           9.068
              96          -36.21           7.688
              97          -30.99           6.593
              98          0.9728           7.312
              99           52.32           8.286
             100          -52.98           7.749
             101          -33.74           6.594
             102           35.94           7.026
             103            39.8           8.066
             104          -42.05           7.922
             105          -23.16           7.789
             106           32.19           7.027
             107           52.37           8.805
             108           -54.3           6.932
             109          -25.41            8.02
             110           64.79           7.787
             111           81.32           10.02
             112          -61.43           7.325
             113          -23.61           6.746
             114           15.87           6.294
             115           49.64           11.87
             116          -62.42             7.6
             117          -33.13           6.567
             118           33.02           6.027
             119           61.12           6.817
             120          -59.89           7.051
             121          -28.25           6.582
             122           45.46           6.078
             123           69.37            8.04
             124          -45.78           6.507
             125          -13.44           6.608
             126           63.28           6.692
             127           96.09           10.26
APV               20              11               7               4
               0           175.9           40.57
               1          -4.915           35.07
               2          -11.39            32.9
               3          -47.62           32.64
               4          -186.9           10.95
               5          -50.97           7.864
               6          -4.888           8.617
               7           2.684           7.235
               8          -39.44           6.635
               9          -10.66             6.2
              10          -11.48           6.671
              11           44.26           7.282
              12          -47.65           7.362
              13          -12.23           6.034
              14           12.09           6.499
              15            47.3           7.437
              16          -18.43           6.873
              17          -29.81           6.082
              18           14.02           8.183
              19           12.82           6.264
              20          -50.36           6.804
              21          -15.35           6.243
              22           7.832           6.343
              23           13.26           6.056
              24          -50.61           6.327
              25          -8.601           6.177
              26           20.86           6.063
              27           35.25           6.586
              28          -49.42           6.074
              29          -15.54           6.158
              30           14.66           5.995
              31           50.78            7.13
              32          -35.43           6.954
              33          -10.23           6.545
              34           10.71           6.465
              35           25.48            6.83
              36          -55.34           6.934
              37          -8.637           6.165
              38           6.695           6.835
              39           24.65           7.101
              40          -46.21            6.89
              41          -13.39           6.414
              42           16.74           7.269
              43           44.31           7.625
              44          -37.69           6.775
              45          -6.097            7.11
              46            38.9           6.664
              47           59.88           8.175
              48          -44.54           6.602
              49          -21.01           6.006
              50          -11.17           7.067
              51           22.63           5.968
              52          -40.83           6.523
              53          -6.564           6.068
              54            19.3           6.105
              55           21.21           5.948
              56          -43.44           6.137
              57           3.344           6.071
              58           16.76           6.051
              59           58.14           6.625
              60          -23.96           5.849
              61           2.747           6.339
              62           19.24           5.766
              63           71.56           7.803
              64          -42.45           6.651
              65           -12.3           6.209
              66           13.67           7.218
              67           24.21           6.773
              68          -59.53           6.725
              69          -6.072           5.861
              70           1.064           6.762
              71           30.84           6.901
              72          -37.61           6.684
              73          -12.71           5.691
              74           27.42            6.57
              75           54.24           7.366
              76          -29.42            6.33
              77         -0.5146           5.922
              78           17.48           6.129
              79           68.23           7.949
              80          -31.45           6.648
              81          -28.67            6.12
              82           9.724           6.727
              83           36.58           6.079
              84          -43.18           6.679
              85          -7.156           6.267
              86           18.12           5.918
              87           18.17           6.068
              88          -38.11           6.097
              89          -15.94           6.194
              90            7.58           5.903
              91           46.09           6.767
              92          -7.649           5.989
              93          -16.55           6.783
              94           13.42           5.712
              95           76.42           7.836
              96           -59.2           6.722
              97          -33.24           5.998
              98           4.042           7.198
              99           23.76           7.353
             100          -45.37           6.729
             101          -12.08           5.876
             102           2.136           6.641
             103           34.58           7.124
             104          -42.89           6.886
             105          -9.881           6.512
             106           13.02           6.721
             107            44.2            7.57
             108          -21.52            6.26
             109            6.37           6.884
             110            26.4           6.562
             111           73.76           8.612
             112          -22.96           6.435
             113          -12.17           5.928
             114           16.48           6.281
             115           27.65            5.91
             116          -49.08           6.379
             117          -13.22           5.905
             118          -5.673           5.656
             119           45.23           6.059
             120          -35.36            6.07
             121          -33.82           5.836
             122            28.8           5.757
             123           48.13           7.027
             124          -25.64           5.746
             125          -14.68           6.964
             126           17.27           5.926
             127           107.6           8.666
APV               20              11               7               5
               0           197.4           43.39
               1          -67.23           37.54
               2          -25.87           34.61
               3          -23.86           34.84
               4            -198           12.32
               5          -129.3           9.207
               6          0.8026           8.889
               7           12.54           7.427
               8          -67.49           8.175
               9          -30.33           5.941
              10            35.3           6.863
              11           22.86           7.261
              12          -83.66           7.702
              13          -15.86           5.788
              14           44.92           6.704
              15           71.01           7.769
              16          -19.02           6.944
              17           -71.7           7.573
              18           21.17           8.356
              19           33.23           6.342
              20          -81.44           7.669
              21          -52.01           6.362
              22           43.46           6.239
              23           34.12           6.118
              24          -49.06           7.556
              25          -35.52            6.19
              26           49.31           5.873
              27            32.3           6.549
              28          -48.42           7.053
              29          -16.76           6.147
              30           50.67           5.953
              31           68.41           7.322
              32           -50.5            8.35
              33          -89.45            7.96
              34            24.7           6.316
              35           44.19           7.102
              36          -51.12           8.184
              37          -45.68           6.234
              38            53.9           6.817
              39           43.94           7.424
              40           -54.7            8.38
              41          -23.36           5.963
              42           39.28           7.148
              43           47.68            7.73
              44          -69.56           8.252
              45          -6.784           7.035
              46           52.61           6.729
              47           62.65            8.37
              48           -37.6           7.735
              49           -71.6           7.593
              50           13.82           7.413
              51           36.36           6.036
              52          -57.99           7.907
              53           -50.3           6.362
              54           39.69           6.093
              55           37.93            6.01
              56          -46.38           7.384
              57          -25.51           6.078
              58           34.52            6.19
              59           60.62           6.852
              60          -35.61           6.416
              61          -13.28             6.3
              62           52.15           5.936
              63           89.81           8.229
              64          -47.08           8.127
              65          -75.58           7.851
              66           27.28           7.365
              67           36.89           6.948
              68          -76.91           8.139
              69             -73           7.054
              70           43.19           6.981
              71           28.52           6.979
              72          -50.34           8.168
              73          -15.17           5.735
              74           61.76           6.605
              75           56.88           7.391
              76          -53.14           7.839
              77          -1.817           6.056
              78           45.97           6.319
              79           82.87           8.411
              80          -45.03           7.962
              81          -51.48           6.534
              82           38.86            6.71
              83           44.25           6.019
              84          -53.24           8.055
              85          -42.05           6.061
              86           37.12           6.034
              87           56.11           6.222
              88          -43.79            7.16
              89          -21.99           6.187
              90           47.23            5.71
              91           51.83           6.815
              92          -56.03           7.132
              93          -12.86           6.787
              94           39.18           5.507
              95           94.18           8.123
              96          -41.37           7.997
              97          -55.12           6.789
              98           34.41           7.172
              99           47.93           7.381
             100          -51.65           7.924
             101          -49.92           6.081
             102           31.73           6.655
             103           45.64           7.115
             104           -49.4           8.297
             105          -7.335            6.45
             106           51.47           6.647
             107           68.06           7.824
             108          -49.18           7.609
             109           18.57           6.768
             110           53.57            6.77
             111             112            9.12
             112          -44.73           7.837
             113          -65.45           7.134
             114           32.54           6.384
             115            18.1           5.821
             116          -72.29           8.043
             117          -27.03           5.721
             118           43.98           5.783
             119           25.32           6.053
             120          -56.34           7.578
             121          -24.18           5.894
             122           40.25           5.652
             123           64.85           7.208
             124          -42.13           6.547
             125          0.2663           7.181
             126           49.79           6.343
             127           118.9           9.248
APV               20              11               7               6
               0           98.79            40.5
               1          -27.92           35.15
               2           16.72           33.04
               3           -4.78           33.13
               4            -230           11.33
               5          -64.04           7.884
               6          -13.05            8.38
               7           12.77           7.423
               8          -102.3           6.507
               9          -11.64           6.231
              10           38.94           6.699
              11           47.41           7.375
              12          -73.14           7.192
              13           16.65           6.094
              14           41.66           6.566
              15           50.52           7.563
              16          -104.2           6.585
              17          -58.15           6.321
              18           22.18           7.736
              19           41.23           6.217
              20           -91.3           6.607
              21          -32.27           6.274
              22           2.015           6.017
              23           34.37           6.019
              24           -81.1           6.363
              25           5.468           6.262
              26           18.31           5.787
              27           54.74           6.513
              28          -48.25           6.077
              29           46.21            6.31
              30           38.11           5.857
              31              58            7.05
              32          -110.9            6.56
              33          -39.08           6.507
              34            27.1           6.318
              35           57.21           7.148
              36          -100.4           6.694
              37          -5.646           6.009
              38           45.36           6.528
              39           37.05           7.276
              40          -85.69           6.821
              41           16.99           6.197
              42           41.86           7.061
              43           70.02           7.636
              44          -54.88           6.632
              45           29.85           7.212
              46           25.07           6.606
              47           46.75           8.065
              48          -112.6            6.34
              49          -37.85           6.138
              50           11.76           6.927
              51            50.2           6.004
              52          -80.06           6.442
              53          0.0234            6.19
              54           5.431           5.915
              55           41.27           5.941
              56          -86.53           6.222
              57          0.4524            6.19
              58           42.45           6.013
              59           52.93           6.597
              60          -60.64            5.86
              61           26.29           6.337
              62           49.86           5.734
              63            71.1           7.805
              64          -98.25           6.571
              65          -49.87           6.236
              66           21.87           6.999
              67           50.63           7.175
              68          -85.63           6.604
              69          -11.39           5.893
              70           26.98           6.827
              71            44.3           7.081
              72          -88.85           6.669
              73           36.67           5.966
              74           33.01           6.537
              75           66.63           7.434
              76          -65.65           6.325
              77           14.23           6.317
              78           26.02           6.254
              79           61.44           8.131
              80          -87.84           6.433
              81          -14.02           6.188
              82           21.84           6.424
              83           34.42           5.995
              84          -87.34           6.555
              85          -4.514           6.192
              86           18.87           5.818
              87           45.86           6.085
              88          -91.87           6.023
              89           27.72           6.384
              90           49.04           5.714
              91           61.73           6.724
              92          -61.41           5.917
              93           19.61            6.59
              94           38.42           5.663
              95           63.83           7.632
              96          -101.7           6.523
              97          -30.59           6.132
              98           38.65           7.342
              99           40.52           7.702
             100          -82.13           6.538
             101          -2.189           5.972
             102           24.38           6.631
             103           48.69           7.225
             104          -72.36           6.968
             105           29.98           6.838
             106           58.04           6.666
             107           60.68           7.714
             108          -41.49           6.177
             109           37.68           7.024
             110            62.7           6.877
             111           71.23           7.249
             112          -87.51           6.541
             113           -13.8            6.09
             114           28.46           6.231
             115           32.09            5.87
             116          -73.62           6.302
             117           14.39           6.011
             118           10.19           5.637
             119           53.92           6.194
             120          -52.04           6.173
             121            14.1           6.102
             122           42.28           5.655
             123           65.04           7.041
             124          -39.44           5.837
             125           33.47           6.653
             126           45.06           6.004
             127           92.11           8.777
APV               20              11               7               7
               0           122.1           40.62
               1          -5.277           36.18
               2          -16.41           33.57
               3          -43.08           33.37
               4          -181.7           11.69
               5          -48.24           8.336
               6           1.153           8.051
               7          -2.167            8.26
               8          -60.63           8.499
               9          -2.829           9.997
              10           27.08           7.104
              11           13.91           8.351
              12          -24.62           7.427
