#Mon Aug 21 17:42:24 2023
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
              96          -23.86           7.255
              97          -1.064           5.991
              98           2.181           7.568
              99           35.73           7.356
             100           -39.2           7.236
             101          -11.57           6.153
             102            15.5           6.748
             103           19.57           6.937
             104          -29.77           7.239
             105           -6.49           7.233
             106           21.76           6.687
             107           14.48           7.927
             108          -6.798           6.176
             109           5.477           7.534
             110           37.46           6.449
             111           67.83           9.034
             112          -22.64           6.881
             113          -9.514           6.372
             114           18.88           6.254
             115           14.75           6.198
             116          -34.03           6.836
             117          -4.298           6.308
             118           21.45           5.674
             119           23.64            6.33
             120          -6.946           6.729
             121           2.872           6.125
             122           40.53            5.86
             123           36.11           7.654
             124          -7.375           6.225
             125          -1.575           6.188
             126           26.52           6.129
             127           64.83           9.249
APV               20              11               7               3
               0           128.3           35.51
               1          -38.98           31.21
               2          -2.012           29.37
               3          -4.532           28.43
               4          -203.5           20.45
               5          -77.89           8.034
               6           5.222           8.171
               7           32.71            8.42
               8          -65.28           7.622
               9           -46.2           7.058
              10           17.95           7.212
              11           49.58           8.368
              12          -41.94           8.168
              13          -23.88           6.754
              14           53.47            7.33
              15            71.1           8.712
              16          -18.02           8.114
              17          -31.07           7.212
              18          -1.315            7.75
              19           45.05           13.31
              20          -88.83           8.047
              21          -29.75           7.001
              22           14.94           6.644
              23           62.45           7.099
              24          -59.54           7.358
              25           -30.9            6.96
              26           31.47           6.645
              27           56.32           7.608
              28          -46.32           7.193
              29          -37.93           6.754
              30           41.31           6.595
              31           64.31           8.237
              32          -68.08           7.895
              33          -44.78           7.026
              34           8.714           6.876
              35           49.12           8.066
              36          -59.44           7.844
              37          -48.71           6.551
              38           25.29           6.793
              39            61.5           8.449
              40          -46.65           7.839
              41          -41.43           6.761
              42           31.15           7.621
              43           55.55           8.693
              44           -47.7           7.224
              45          -24.41           8.387
              46           36.47           7.333
              47           80.44           9.551
              48          -49.63           7.762
              49          -45.89           6.941
              50          -12.58           7.375
              51           28.12           7.178
              52             -79           7.786
              53          -40.73           6.901
              54           27.13           6.612
              55           54.91           6.853
              56          -61.16           7.214
              57          -34.41           6.762
              58           28.72           6.758
              59           63.86           7.727
              60           -26.1           6.901
              61           -19.1           6.615
              62           39.93           6.555
              63           48.11           8.994
              64          -58.03           7.727
              65          -26.03           6.845
              66           5.294           6.911
              67           61.49            8.12
              68          -64.26           7.715
              69          -29.92           6.603
              70           8.478           7.008
              71            49.4           8.036
              72          -39.93           7.825
              73           -37.6           6.694
              74           35.23           6.905
              75           46.02           8.365
              76          -30.79           7.132
              77         -0.2906           7.333
              78           41.72           6.985
              79           76.22           9.598
              80           -55.5           7.728
              81          -23.65           6.988
              82           11.56           6.648
              83           56.35           8.252
              84          -46.44           8.053
              85           -29.1           6.836
              86           10.74           6.248
              87           57.23           7.028
              88          -63.97           7.144
              89          -32.48           6.766
              90           33.69            6.17
              91            52.8           7.775
              92          -35.66           6.908
              93          -12.24           6.893
              94           67.58           6.291
              95           85.86           9.218
              96          -37.54           7.798
              97          -28.84           6.611
              98           1.331           7.393
              99           51.32            8.33
             100          -53.81           7.781
             101          -31.97           6.585
             102           35.31           6.978
             103           39.16           8.026
             104          -41.94           7.796
             105           -21.2           7.936
             106           30.85           7.026
             107           52.43           8.849
             108           -52.3           6.843
             109           -24.6           8.047
             110           63.07           7.752
             111           81.83           10.23
             112          -63.14           7.465
             113          -21.59           6.886
             114           15.79           6.472
             115           48.09           13.32
             116          -63.22           7.825
             117          -31.06           6.655
             118           32.34           6.078
             119           60.82           6.893
             120          -59.58           7.124
             121          -26.85           6.676
             122           44.75           6.236
             123           69.72           8.202
             124          -43.77           6.649
             125          -12.44           6.726
             126           61.86           6.764
             127            96.6           10.33
APV               20              11               7               4
               0           173.9           40.66
               1          -6.578           35.38
               2          -8.856           33.05
               3           -46.6           32.85
               4            -190           11.03
               5          -50.78           7.841
               6          -2.134           9.186
               7           1.681           7.276
               8          -41.74           6.592
               9          -9.507           6.226
              10          -8.935           6.772
              11           42.46           7.291
              12          -48.64           7.169
              13          -10.03           6.119
              14           13.72           6.666
              15           45.97           7.447
              16          -20.78           7.051
              17          -29.94           6.156
              18           16.48           9.542
              19            13.1           6.466
              20          -53.14           6.989
              21          -14.86           6.324
              22           10.93           6.904
              23           12.41           6.026
              24          -52.67           6.443
              25            -6.8            6.26
              26           23.18           6.299
              27           33.47           6.737
              28          -49.95           6.182
              29          -13.21           6.553
              30           16.46           6.164
              31           49.61           7.117
              32          -38.44           7.017
              33          -10.28             6.6
              34           13.08           6.671
              35           25.71           7.134
              36          -58.01           6.987
              37          -7.669           6.223
              38           9.395            7.21
              39           23.21           7.109
              40          -47.98           6.894
              41          -11.84           6.183
              42              19            7.59
              43           42.28           7.688
              44          -38.03           6.952
              45          -3.679           7.297
              46           40.17           6.789
              47           58.96           8.131
              48          -47.22           6.866
              49          -20.81           6.052
              50          -8.667            7.84
              51           22.76           6.177
              52          -43.32           6.716
              53           -5.71            6.21
              54           21.98           6.548
              55           19.79           5.995
              56          -45.08           6.283
              57           5.072           6.238
              58           19.01           6.283
              59           56.57            6.75
              60          -24.37           6.025
              61           5.104           6.798
              62           20.66           5.935
              63           70.38           7.876
              64           -45.3           6.649
              65           -12.9           6.359
              66           15.59           8.207
              67           23.75           7.119
              68           -62.5           6.752
              69          -5.699           5.922
              70            3.14           7.228
              71           28.91           6.978
              72          -39.06           6.667
              73          -11.07           5.843
              74           29.41           6.849
              75           52.32           7.374
              76           -30.3            6.35
              77           1.347           6.065
              78           18.51           6.169
              79           66.88           8.066
              80          -34.31           6.908
              81          -28.76           6.209
              82           11.48           7.288
              83           35.83           6.202
              84          -45.82           6.728
              85          -6.305           6.196
              86           20.53           6.213
              87           16.27           6.083
              88          -39.33           6.228
              89          -14.37           6.349
              90           9.507           6.148
              91           44.48           6.865
              92          -7.747           5.983
              93          -14.48           7.292
              94           14.28           5.771
              95           75.18           7.898
              96          -62.28           6.792
              97          -33.39           6.062
              98           5.866           7.825
              99           22.95           7.597
             100          -47.76            6.75
             101          -11.22           6.007
             102           4.625           6.887
             103           32.47           7.075
             104          -44.13           6.957
             105          -8.067           6.609
             106           14.65           6.904
             107           42.75            7.72
             108          -22.06            6.36
             109           8.628           6.946
             110           26.93           6.826
             111           72.56           8.685
             112          -25.96           6.658
             113          -12.23           5.977
             114           18.46            6.84
             115           26.53           6.042
             116          -51.35             6.5
             117          -12.13           5.862
             118          -3.724           5.884
             119           43.47           6.092
             120          -36.21           6.018
             121          -32.16           6.021
             122           30.24           5.914
             123           46.78            7.19
             124          -25.69           5.783
             125          -12.59           7.651
             126           18.03           5.991
             127           106.7           8.748
APV               20              11               7               5
               0             198           43.46
               1          -67.44           37.75
               2          -25.17           34.76
               3          -24.66           34.91
               4            -198            12.1
               5          -128.2            9.05
               6          0.5116           9.184
               7           11.39           7.437
               8          -67.62           7.865
               9          -29.58           6.251
              10           34.98           6.962
              11           22.38           7.289
              12          -83.25           7.837
              13             -15            6.36
              14           44.21           6.775
              15           71.34           7.715
              16          -18.25           7.205
              17          -70.59            7.42
              18            21.3           9.126
              19           32.53           6.409
              20          -80.09           7.736
              21          -51.09           6.535
              22           43.55           6.677
              23           33.81            6.16
              24          -49.65           7.417
              25          -34.83           6.398
              26           49.38           6.084
              27           32.22           6.565
              28           -48.5           7.027
              29          -15.97           6.594
              30           50.07           6.252
              31            68.7           7.337
              32          -48.97           8.253
              33          -88.07           7.889
              34           25.02           6.496
              35           42.98           7.138
              36          -50.89           8.009
              37          -45.45           6.427
              38           53.76           7.027
              39           43.38            7.32
              40           -54.5           8.158
              41           -22.6           6.116
              42           38.81           7.298
              43           47.58           7.816
              44          -68.99           8.217
              45          -6.141           7.401
              46            51.3           6.788
              47           62.67           8.401
              48          -36.78            7.84
              49          -70.43           7.444
              50           14.12           7.972
              51           35.59           6.102
              52          -57.66           7.771
              53          -49.43            6.55
              54           39.69           6.465
              55           37.39           5.998
              56           -46.8           7.343
              57          -24.64           6.409
              58           34.13           6.265
              59           60.42           6.749
              60          -35.46           6.594
              61          -12.58           6.908
              62           51.27           6.044
              63           89.94            8.13
              64           -46.1           7.881
              65          -75.04           7.569
              66           27.08           7.753
              67           35.85           7.003
              68          -76.18           7.966
              69           -72.6           6.979
              70           42.94           7.232
              71           28.15           7.034
              72          -50.44           8.043
              73          -14.65           5.859
              74           61.66           6.676
              75           56.58           7.366
              76          -52.93           7.619
              77          -1.764           6.203
              78           45.01           6.381
              79           83.29           8.394
              80          -44.42           8.077
              81          -51.49           6.699
              82           38.93            7.06
              83           43.78           6.061
              84          -54.23           8.001
              85          -41.95           6.129
              86           37.24           6.169
              87           55.74            6.22
              88          -44.83           7.246
              89          -21.55             6.3
              90           46.49           5.802
              91           51.69           6.794
              92          -56.02            7.01
              93          -12.31           7.095
              94           37.92           5.623
              95           94.52           8.173
              96           -40.8           7.967
              97          -55.48           6.904
              98           34.57           7.489
              99              47           7.463
             100          -52.81           7.915
             101          -50.15           6.234
             102           31.54           6.715
             103           44.99           7.057
             104          -50.07           8.101
             105          -6.596           6.604
             106            50.5            6.75
             107           67.75           7.822
             108          -49.09           7.403
             109           19.28           6.906
             110            52.6           6.843
             111           111.9           9.124
             112          -43.91           7.885
             113          -65.17           7.001
             114           32.33           6.641
             115            17.5           5.865
             116          -72.56           7.731
             117          -26.73           5.778
             118           43.45           5.911
             119           24.77           6.026
             120          -56.57           7.397
             121          -23.96           6.092
             122           39.77           5.762
             123           65.18            7.28
             124          -42.47            6.58
             125           0.213           7.486
             126           48.83           6.269
             127           119.1           9.154
APV               20              11               7               6
               0           99.62            40.5
               1           -29.6            35.5
               2           16.71           33.11
               3          -4.771           33.26
               4            -230           11.32
               5          -65.15           7.912
               6          -15.12           8.737
               7            13.5           7.483
               8          -101.6           6.545
               9          -12.58           6.536
              10           37.59           6.878
              11           49.47           7.306
              12           -72.5           7.182
              13           15.49           6.318
              14           40.62           6.683
              15           52.58           7.436
              16          -102.9           6.717
              17          -57.97            6.26
              18           22.22           8.564
              19           40.54           6.363
              20          -91.28            6.75
              21          -33.41           6.308
              22         -0.3051           6.355
              23           35.37           6.134
              24           -80.4            6.44
              25           4.451           6.359
              26           17.43           5.963
              27           57.19           6.486
              28           -47.5           6.133
              29           45.31           6.594
              30            37.3           6.068
              31           60.03           6.996
              32          -110.3            6.74
              33          -39.66           6.574
              34           25.98           6.476
              35           56.84           7.107
              36          -100.2           6.707
              37          -6.471           6.187
              38           43.77           6.776
              39           38.24           7.272
              40          -85.11           6.767
              41           16.26           6.299
              42           41.34           7.211
              43            71.7           7.682
              44          -54.29           6.714
              45           28.48           7.443
              46           23.62           6.639
              47           48.33           8.086
              48          -111.7           6.527
              49           -38.4           6.233
              50           9.879           7.462
              51           49.86           6.096
              52          -79.92           6.492
              53          -1.141            6.26
              54           3.862           6.256
              55           42.74           5.963
              56          -85.66           6.236
              57         -0.6515           6.364
              58           41.84           6.178
              59            55.1           6.563
              60          -59.69           5.936
              61           25.23           6.896
              62           48.51           5.974
              63           72.97           7.787
              64          -97.84           6.606
              65          -50.42            6.26
              66           20.65           7.361
              67           50.97           7.308
              68          -85.42           6.777
              69          -12.19           6.092
              70           25.46             7.1
              71            45.4           7.077
              72          -87.74           6.702
              73           35.72           6.176
              74           31.78           6.725
              75            68.5           7.426
              76          -65.13            6.32
              77           13.08           6.358
              78           24.57           6.367
              79            63.8            8.01
              80          -87.16           6.729
              81          -14.49           6.259
              82           21.09           6.815
              83           35.66           6.108
              84          -87.42           6.709
              85          -5.346           6.269
              86           17.88            6.02
              87            47.3             6.1
              88          -91.47           6.161
              89           26.92           6.392
              90           47.99           5.802
              91           63.55           6.724
              92          -60.83           5.912
              93           18.63           6.936
              94           37.44           5.654
              95           66.84           7.718
              96            -101           6.662
              97          -31.25           6.112
              98           37.33           7.653
              99            41.5           7.801
             100          -81.85           6.674
             101          -2.882           6.065
             102           22.87           6.814
             103           49.68           7.179
             104          -71.93           7.019
             105           28.87           6.983
             106            56.9            6.76
             107           62.42            7.73
             108           -41.1           6.191
             109           36.24           7.054
             110           61.81           6.989
             111           75.48           8.614
             112          -86.69           6.534
             113          -14.53           6.104
             114           27.83           6.424
             115           32.86           5.976
             116           -73.3           6.479
             117           13.55           6.081
             118           9.449           5.739
             119           55.61           6.117
             120          -51.28           6.216
             121           13.07           6.213
             122           40.98           5.739
             123           67.11            7.05
             124          -38.99            5.91
             125           32.46           7.157
             126           44.23           6.032
             127           94.94            8.77
APV               20              11               7               7
               0           123.1           40.87
               1          -9.572           36.05
               2          -14.11            33.7
               3          -42.36           33.41
               4          -183.9           11.75
               5          -50.09           8.347
               6           3.056           7.998
               7           -3.94           7.996
               8           -62.6             9.3
               9          -1.108            10.1
              10           29.06           6.865
              11           11.82           8.196
              12          -26.48           7.749
