#Tue Jan 24 11:37:07 2023
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
             104          -34.22            6.44
             105          -21.85           9.189
             106              12           7.023
             107           69.91           7.255
             108          -40.91           5.557
             109          -1.754           7.407
             110           33.32           7.205
             111            80.5           7.008
             112          -38.88           6.098
             113          -53.56           5.651
             114        0.009002           5.626
             115           40.67           7.301
             116          -66.23           5.914
             117          -23.13           5.483
             118            16.7            5.55
             119           64.67            7.33
             120          -52.74           5.763
             121          -21.11           5.686
             122           29.54           5.874
             123           80.45           7.301
             124          -37.78           5.479
             125          -7.134           5.691
             126           33.21           6.086
             127           125.7           9.318
APV               20              11               7               1
               0           148.8           37.88
               1          -26.66           33.64
               2          -19.06           31.43
               3          -24.68           30.84
               4          -195.4           11.08
               5          -79.88           9.013
               6          -18.09           8.674
               7           32.62           9.464
               8          -48.63           7.365
               9          -2.605           10.19
              10           23.98           6.377
              11            73.2            13.6
              12          -63.49           7.626
              13          -10.01           6.934
              14           41.32           7.373
              15              70           12.05
              16          -59.08           7.083
              17          -47.46           6.627
              18          -33.93           6.638
              19           41.18           7.048
              20          -72.17           7.164
              21          -16.92           6.666
              22          -5.048           6.364
              23           54.16           7.038
              24          -56.55           6.892
              25          -20.26            6.47
              26           8.997            6.36
              27           71.93           9.816
              28          -39.88           6.537
              29          -23.31           6.286
              30           15.09           6.533
              31           81.21           10.85
              32          -68.53           7.338
              33           -37.2           7.121
              34           3.167           7.033
              35           36.22           7.944
              36          -63.37           7.324
              37          -28.68           6.443
              38           17.88           7.253
              39           56.76           11.78
              40          -60.78           7.411
              41          -7.491           6.996
              42           23.31           7.673
              43           80.37           15.25
              44          -29.02           7.143
              45          -6.263           8.232
              46           10.37            7.47
              47           74.24           7.328
              48          -56.04           7.227
              49           -41.1           6.596
              50          -4.053           6.518
              51           46.88           6.804
              52          -68.17           6.854
              53          -21.57           6.475
              54           19.29           6.253
              55           52.35           9.339
              56          -47.16           6.741
              57          -14.58           6.391
              58           26.44           6.666
              59           75.54           13.57
              60          -29.66           6.405
              61          -19.38           6.246
              62           17.35           8.834
              63           74.29           7.528
              64          -68.54           7.444
              65          -30.86           8.687
              66           4.159           6.509
              67           56.55           7.482
              68          -59.25           7.207
              69          -23.14           9.085
              70           5.029            6.84
              71           57.19           11.35
              72          -37.69           7.374
              73          -2.963           9.178
              74           6.384           6.835
              75           76.75           7.818
              76          -47.65           6.976
              77          -30.88            6.39
              78           25.14           6.674
              79           96.96           8.428
              80          -65.58           7.088
              81          -43.88           6.332
              82           2.225           5.973
              83           39.33           6.449
              84          -43.12           7.226
              85          -24.88           6.368
              86           10.96           5.788
              87           65.22           9.617
              88          -48.42           6.578
              89          -20.19           6.204
              90           21.75           5.788
              91           57.39           7.795
              92          -44.65           6.209
              93          -12.48           6.268
              94           13.54           5.847
              95           100.4            7.42
              96          -56.59           7.626
              97          -29.62           6.465
              98           7.471           7.004
              99           49.14           16.18
             100          -47.22           7.373
             101          -42.88           6.277
             102           15.05           6.759
             103           64.09           8.792
             104          -44.16           7.419
             105          -23.35           9.579
             106            38.3           6.944
             107           75.87           9.226
             108          -61.39            6.47
             109          -14.07           7.266
             110           17.01           7.021
             111           82.77           7.377
             112          -47.33           7.216
             113          -19.02           6.421
             114           -9.94           5.921
             115           45.57           6.433
             116          -56.72           6.715
             117          -20.96           6.021
             118           9.005           5.745
             119           69.38           9.496
             120          -55.54           6.559
             121          -21.64           6.085
             122           23.42           8.758
             123           78.02           10.39
             124          -49.16           6.053
             125          -27.89           6.035
             126           54.39           6.424
             127           152.8           7.506
APV               20              11               7               2
               0           143.9           34.75
               1            5.41           30.18
               2          -1.241           27.64
               3          -20.53           26.61
               4          -145.9           10.23
               5          -50.58            8.03
               6          -16.91           8.083
               7          -17.25           7.256
               8          -22.26           7.058
               9          -26.16           7.036
              10           13.77           6.904
              11           7.985           7.518
              12           -36.4           7.609
              13          -29.61           6.512
              14            38.3           6.892
              15           15.16           7.897
              16          -22.89            7.07
              17          -21.29           6.482
              18          -15.32           7.067
              19           27.02           6.635
              20          -31.09           7.086
              21          -25.32           6.359
              22         -0.5842           8.216
              23           12.57           6.651
              24          -9.205           6.655
              25          -15.32           6.439
              26           21.92           6.301
              27           31.57           6.581
              28          -20.23           6.454
              29           -18.6           6.175
              30           9.377           6.446
              31           24.28           7.724
              32          -50.49           7.221
              33          -16.94           6.747
              34           7.239           6.657
              35          -2.629           6.805
              36          -32.79            7.38
              37          -29.34           6.085
              38           9.857           6.898
              39           20.01           7.444
              40          -3.227           7.347
              41           -12.3           6.575
              42           28.31           7.259
              43           14.52           7.783
              44          -8.691           6.705
              45          -4.716           7.942
              46           16.48           6.883
              47           33.46           8.622
              48          -29.41           6.888
              49          -9.406           6.286
              50           2.111           6.177
              51         -0.8896           6.334
              52          -24.08           6.867
              53          -23.26           6.129
              54           3.246           7.546
              55               6           6.506
              56          -22.32            6.53
              57          -9.537             6.1
              58           32.24           6.416
              59           30.05           7.221
              60          -1.751           6.181
              61          -28.78           6.011
              62           15.41             6.2
              63           40.53           8.298
              64          -8.614           7.123
              65          -16.49           7.736
              66           26.66           6.482
              67           14.99           6.196
              68          -15.43           7.394
              69          -14.87           6.845
              70           24.59           6.426
              71          -10.32           6.667
              72           -27.9           7.146
              73          -18.32           6.362
              74           11.42           6.078
              75           20.41             7.3
              76          -18.38            6.33
              77          -38.07           6.347
              78          0.8352           5.915
              79           33.07           8.267
              80          -36.55           6.866
              81          -17.64           6.229
              82           -2.16           8.468
              83            34.3           6.123
              84          -24.42             7.1
              85          -3.023           6.222
              86           32.14           5.645
              87           27.89           6.292
              88          -21.48           6.452
              89          -23.31            5.95
              90           11.54           5.518
              91           26.38           7.024
              92          -28.93           6.049
              93          -9.943            6.03
              94           22.73           5.614
              95           31.98            8.09
              96          -22.81           7.156
              97          -2.774           5.925
              98           1.976            6.67
              99           36.64           6.968
             100          -37.41           7.175
             101          -13.41           6.003
             102           15.06           6.261
             103           20.68           6.834
             104          -29.32           7.179
             105          -8.053           8.153
             106           21.91           6.198
             107           15.59            7.67
             108          -7.677           6.251
             109           4.826           7.151
             110           37.86           6.111
             111            68.4           8.854
             112          -22.02           6.629
             113          -11.05           6.125
             114           18.43           5.869
             115            15.9           6.038
             116          -32.66           6.682
             117          -5.593           5.941
             118           21.17           5.527
             119           24.45           6.342
             120          -6.728           6.505
             121           1.426           5.832
             122           40.41           5.586
             123           36.64           7.398
             124          -8.379           5.957
             125          -2.087            5.91
             126           26.83            5.97
             127           65.64           9.094
APV               20              11               7               3
               0           131.5           35.19
               1          -38.32           31.12
               2          -3.517           29.25
               3          -4.962           28.26
               4          -203.3           10.84
               5          -79.09           8.678
               6           4.405           8.303
               7           33.03           8.422
               8          -62.84           7.517
               9          -47.57           9.931
              10           17.32           7.399
              11            49.1           8.289
              12          -42.51           8.059
              13          -24.86           6.959
              14           53.38           7.442
              15           70.42           8.708
              16          -14.58           7.844
              17          -31.81           7.094
              18          -1.216           7.429
              19           46.34           9.229
              20          -84.69           7.833
              21          -30.82           6.921
              22           14.29           6.555
              23           62.38           7.045
              24          -58.64           7.217
              25          -32.55           6.873
              26           30.92            6.44
              27           55.79           7.401
              28          -47.06           7.086
              29          -38.68           6.687
              30           41.63           6.531
              31           63.54           8.227
              32           -63.7           7.737
              33          -44.99           6.899
              34           7.652           6.948
              35           49.65           8.016
              36           -55.9            7.74
              37          -49.62           6.518
              38              24           6.865
              39           61.59           8.401
              40          -45.95           7.752
              41          -42.46           6.733
              42           30.78           7.647
              43           55.28           8.662
              44          -47.74           7.265
              45          -25.34           8.703
              46           36.55           7.377
              47           79.44           9.563
              48          -45.48           7.474
              49          -46.07           6.852
              50          -13.11           7.148
              51            29.6           7.553
              52          -74.92           7.604
              53          -41.86           6.838
              54           26.46           6.523
              55           54.82            6.88
              56          -60.25           7.064
              57          -35.88           6.712
              58           28.32           6.675
              59           63.14           7.594
              60          -26.75           6.819
              61          -19.41           6.607
              62           40.19           6.525
              63           47.42           8.891
              64          -54.62           7.623
              65          -27.71           8.502
              66           4.351           6.727
              67           61.89           7.938
              68          -62.38           7.734
              69          -32.39           8.218
              70           8.561           6.884
              71           49.54           7.896
              72          -39.33           7.801
              73          -39.34           9.092
              74           36.04           6.808
              75           46.35           8.332
              76          -31.26           7.073
              77          -1.349           7.311
              78           42.45           7.004
              79           75.78           9.445
              80          -52.22           7.551
              81          -25.62           6.919
              82            10.8           6.526
              83           56.87           8.369
              84          -44.76            7.79
              85          -30.61           6.739
              86           10.69           6.116
              87           57.55           6.892
              88          -63.32           6.964
              89          -33.87           6.735
              90           34.14           6.088
              91           52.84           7.673
              92          -36.78           6.785
              93          -13.17           6.841
              94            68.3           6.163
              95           85.25           9.067
              96          -35.02           7.768
              97          -30.81           6.633
              98          0.6677            7.28
              99           51.46           8.262
             100          -51.71             7.7
             101          -34.15           6.645
             102           35.27           6.913
             103           39.67           8.035
             104          -41.15           7.762
             105          -23.01           9.876
             106           31.27           7.025
             107           52.16           8.769
             108          -53.55           6.884
             109          -25.96           8.027
             110           63.53           7.699
             111            81.2           10.05
             112          -60.21           7.341
             113          -23.64            6.74
             114           14.98           6.324
             115            49.4           11.86
             116          -61.15           7.557
             117          -33.33           6.578
             118           32.19           6.072
             119           60.79           6.825
             120          -59.08           7.004
             121          -28.49           6.548
             122           44.61           6.104
             123           69.16            8.02
             124          -45.05           6.586
             125          -13.65            6.68
             126           62.62           6.668
             127           95.75            10.3
APV               20              11               7               4
               0           178.5           40.19
               1          -5.049           35.02
               2          -11.83           32.81
               3          -47.41           32.46
               4          -185.1            10.9
               5          -51.23           8.519
               6          -4.769           8.577
               7           3.389           7.046
               8          -38.68           6.472
               9          -11.17           6.917
              10          -11.01           6.552
              11           45.06            7.24
              12          -46.39           7.101
              13           -12.4           6.335
              14           12.04           6.487
              15           47.66           7.418
              16          -17.23           6.851
              17          -29.49           6.103
              18           13.28           8.386
              19           12.86           6.182
              20          -49.21           6.841
              21           -15.5           6.152
              22           7.833           6.464
              23           13.85           5.971
              24          -49.82           6.308
              25          -8.501           6.168
              26           21.06           6.057
              27           35.81           6.588
              28          -48.37           6.022
              29          -15.61           6.254
              30           14.54           5.947
              31           51.36           7.027
              32          -34.31           6.819
              33           -10.2           6.643
              34           10.46           6.454
              35           26.02           6.909
              36          -54.15           6.891
              37          -8.392           6.156
              38           6.918           6.846
              39           25.53           7.113
              40          -44.98           6.803
              41          -13.41           6.405
              42           16.47           7.223
              43           44.69           7.555
              44          -36.96           6.784
              45          -6.647           7.383
              46           38.74           6.657
              47           60.63            8.13
              48          -43.15           6.597
              49           -20.7           5.977
              50           -11.4           7.141
              51           22.77           5.951
              52          -39.55           6.537
              53          -6.711           6.073
              54           18.57           6.101
              55           21.67           5.883
              56          -42.73           6.184
              57           2.705           6.102
              58           16.52           6.099
              59           58.14           6.657
              60          -23.45           5.844
              61           2.052           6.398
              62           19.02           5.767
              63           71.65           7.727
              64          -41.12           6.543
              65          -13.04           7.582
              66           13.23            7.21
              67           23.92           6.664
              68          -58.71            6.58
              69          -7.426            6.81
              70          0.4963           6.812
              71            30.8           6.859
              72          -37.32           6.538
              73           -13.8            6.24
              74           26.68           6.546
              75           54.33            7.24
              76          -29.44            6.25
              77            -1.8           6.006
              78           16.84           6.042
              79           68.23           7.935
              80          -30.66           6.641
              81          -29.03           6.109
              82           8.455           6.714
              83            35.7           6.045
              84          -42.61           6.631
              85          -7.904           6.233
              86           17.21           5.989
              87           18.53           6.058
              88          -37.79            6.11
              89          -16.95           6.117
              90           6.919           5.963
              91            46.4           6.768
              92          -7.952            5.97
              93          -17.52           6.836
              94           12.78           5.735
              95           76.28           7.765
              96           -58.1           6.692
              97          -33.76               6
              98           3.266           7.149
              99            23.6           7.348
             100          -44.65            6.62
             101          -13.24           5.895
             102           1.927           6.586
             103           34.73           7.124
             104          -42.58           6.838
             105           -11.1             7.8
             106           12.68           6.732
             107           44.51            7.63
             108          -21.73           6.246
             109           5.304           6.753
             110           25.71           6.498
             111           73.87           8.458
             112          -22.35           6.466
             113          -12.73           5.909
             114           15.29           6.313
             115           27.27           5.842
             116          -48.57           6.378
             117          -14.28           5.822
             118          -6.653           5.635
             119           45.32           6.065
             120          -35.38           6.016
             121          -34.46           5.874
             122           27.54           5.688
             123           48.26           6.935
             124          -25.71           5.703
             125           -15.9           7.101
             126           16.78           5.921
             127           107.8           8.609
APV               20              11               7               5
               0             200           42.86
               1          -66.48           37.22
               2          -26.54           34.33
               3          -24.14           34.53
               4          -197.6           12.13
               5          -130.3           9.258
               6         -0.5196           8.749
               7           12.41           7.309
               8          -67.81           7.987
               9          -30.19           6.975
              10           35.07           6.777
              11           23.28            7.19
              12          -81.88           6.608
              13          -15.43           6.009
              14           44.85           6.644
              15           71.05           7.674
              16          -18.88           7.072
              17          -71.95           7.408
              18           20.37           8.106
              19           33.59           6.221
              20          -79.81           6.891
              21          -51.72           6.394
              22           43.26           6.191
              23           34.75            6.03
              24          -49.66           7.653
              25          -35.34           6.258
              26            49.2           5.887
              27           32.58           6.453
              28          -48.53           7.111
              29          -16.39           6.101
              30           50.54           5.961
              31           68.66           7.246
              32          -49.93           8.223
              33          -88.84           7.194
              34           23.91           6.207
              35           44.32           7.019
              36          -50.43           8.144
              37          -45.82           6.407
              38           53.34           6.667
              39           44.29           7.224
              40          -53.94           8.313
              41          -23.32           6.055
              42           38.92           7.156
              43           48.35           7.641
              44          -69.33           7.547
              45           -6.92           7.249
              46            52.5           6.627
              47           62.86           8.317
              48          -38.22           7.826
              49          -72.38           7.489
              50           13.68           7.344
              51           36.62           5.965
              52          -57.86           7.817
              53          -50.21           6.502
              54            39.3           6.096
              55            38.4           5.984
              56          -46.37           7.412
              57          -25.19           6.086
              58            34.6           6.111
              59           60.63           6.834
              60           -35.7           6.679
              61          -13.11           6.248
              62           52.16           5.823
              63              90           8.059
              64          -46.64           7.917
              65          -75.58           7.784
              66           26.16           7.126
              67           36.45           6.822
              68           -75.8           7.397
              69          -73.58           7.659
              70           42.52           6.886
              71            29.2           6.909
              72           -50.1           8.074
              73           -15.2            6.62
              74           61.62           6.483
              75           56.99           7.254
              76          -53.12           7.791
              77          -1.934           6.003
              78           45.85           6.174
              79           82.94           8.261
              80          -44.92           7.917
              81          -51.74           6.657
              82           38.43           6.628
              83           44.32           5.985
              84          -53.51           8.046
              85          -41.83           6.178
              86           36.84           5.943
              87           55.97            6.15
              88          -43.54           7.261
              89          -21.57           6.121
              90           46.82           5.664
              91           52.25           6.735
              92          -56.35           7.139
              93          -12.54            6.66
              94           38.82           5.478
              95           94.19           8.137
              96          -41.38           7.939
              97          -55.37           7.003
              98           33.84           7.039
              99           47.92           7.302
             100          -51.91           8.019
             101          -49.97           6.201
             102           31.16           6.509
             103           45.77           7.028
             104          -49.72           8.316
             105           -7.43           7.391
             106           50.91           6.605
             107           67.75           7.657
             108           -49.3           7.562
             109           18.52            6.65
             110           53.09           6.633
             111           111.5           9.006
             112          -44.56           7.739
             113          -65.81           7.259
             114           31.64           6.296
             115           18.71           5.696
             116          -72.18           7.682
             117          -26.89           5.654
             118           43.25           5.735
             119           25.75           5.965
             120          -56.63           7.533
             121           -24.1           5.903
             122           39.98           5.622
             123           64.96           7.106
             124          -42.47           6.789
             125          0.2376           7.017
             126           49.68           6.199
             127           118.7            9.12
APV               20              11               7               6
               0           100.9           40.06
               1          -28.02           35.09
               2           15.18           32.91
               3           -5.62           33.02
               4          -229.3           11.28
               5          -64.68           8.725
               6          -13.85           8.492
               7           12.25           7.416
               8          -101.1           6.414
               9           -12.5           9.652
              10           38.14           6.785
              11           47.12            7.31
              12          -72.09           7.165
              13           16.03            6.37
              14           40.96            6.62
              15           50.15           7.543
              16          -103.1           6.436
              17          -57.91           6.221
              18           22.21           7.955
              19            40.9           6.242
              20          -90.39           6.648
              21          -32.45           6.274
              22           2.116           6.122
              23           34.04           5.901
              24           -80.4           6.279
              25           5.137           6.318
              26           18.18           5.846
              27            54.5           6.525
              28          -47.68           6.085
              29           45.54           6.325
              30           38.03           5.891
              31           57.67            7.07
              32          -109.8           6.553
              33          -39.35           6.595
              34           26.31           6.308
              35           56.23            7.24
              36          -99.42           6.543
              37          -6.007           6.128
              38           44.69           6.553
              39           36.09            7.29
              40          -84.89           6.678
              41           16.35           6.284
              42           41.39           7.042
              43           69.05           7.593
              44          -54.31           6.622
              45           28.54           7.529
              46            24.4           6.536
              47           46.14           8.163
              48          -111.5           6.281
              49          -38.22           6.083
              50            11.6           7.043
              51           49.33           6.011
              52          -78.94           6.377
              53         -0.2691           6.198
              54           5.841           5.964
              55           40.98           5.932
              56          -85.38           6.154
              57         0.02007           6.246
              58           41.87           6.049
              59           52.59           6.605
              60          -59.86           5.858
              61           25.79           6.431
              62           49.19           5.809
              63           70.52           7.765
              64          -97.33           6.468
              65          -49.21           6.938
              66           21.71           7.049
              67           49.98           7.213
              68          -84.53           6.541
              69          -11.28           9.734
              70           26.26           6.932
              71           43.57           7.078
              72          -87.28           6.607
              73           35.89            8.36
              74           32.58             6.5
              75           66.19           7.472
              76          -64.34           6.308
              77           14.51            6.26
              78           25.81            6.29
              79           60.82           8.035
              80          -86.94           6.477
              81          -13.24            6.21
              82           22.19           6.567
              83           34.62           5.982
              84          -86.35           6.522
              85          -3.977           6.181
              86           19.11           5.831
              87           45.47           6.074
              88          -90.65           6.108
              89           27.42           6.379
              90           48.68           5.758
              91            61.4            6.65
              92          -60.01           5.856
              93            19.9           6.698
              94           38.46           5.541
              95           63.66            7.72
              96          -100.5           6.481
              97          -30.14           6.096
              98           38.06           7.368
              99           40.14            7.64
             100          -81.19           6.489
             101          -2.195           6.048
             102           23.99           6.671
             103           47.89            7.29
             104          -71.53           6.886
             105           29.44           8.829
             106           57.24           6.751
             107           60.25           7.652
             108          -40.63           6.243
             109           37.18           6.958
             110           62.04           6.851
             111           70.95           7.426
             112          -86.59           6.465
             113          -13.53           6.096
             114            28.7           6.268
             115           31.96           5.848
             116          -72.74           6.303
             117           14.66           6.038
             118           10.58           5.626
             119           53.59           6.138
             120          -51.26           6.176
             121           13.97            6.14
             122           41.96           5.644
             123           64.68           7.051
             124          -38.58            5.83
             125           33.29           6.809
             126           44.87           6.026
             127           91.91           8.724
APV               20              11               7               7
               0             123           40.35
               1          -5.686           36.12
               2          -16.66           33.36
               3          -43.58           33.16
               4          -182.1           11.59
               5          -49.99           8.844
               6          0.2958            7.94
               7          -2.965           8.247
               8           -60.5           8.286
               9          -3.013           10.06
              10           26.36           7.049
              11           13.68            8.25
              12          -25.69           7.348
