#Mon Jan 31 19:16:36 2022
# Copy file into sbs-onl@sbsvtp3:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
             114          0.2774           5.715
             115           40.65           7.372
             116           -65.3           5.899
             117           -21.9           5.573
             118           16.77           5.513
             119           64.23           7.471
             120           -51.3           5.782
             121          -19.99           5.684
             122           29.36           5.711
             123           79.95           7.446
             124           -36.4           5.521
             125          -6.711           5.694
             126           32.54           5.903
             127           124.2           8.878
APV               20              11               7               1
               0           147.9            38.3
               1          -26.83           34.02
               2          -17.36           31.37
               3          -24.32           30.85
               4            -196           11.01
               5          -79.82           10.09
               6           -17.2           8.565
               7           32.48           9.349
               8          -49.36           7.282
               9          -2.761           13.35
              10           24.28           6.347
              11           70.73           13.02
              12          -64.74           7.582
              13          -11.16           7.191
              14           41.46           7.481
              15           63.66           11.92
              16          -60.53           7.124
              17          -48.25           6.553
              18          -32.85           6.585
              19           41.39           7.083
              20          -72.42           7.018
              21             -18           6.488
              22          -4.909           6.409
              23           54.37           7.174
              24          -57.12            6.75
              25          -21.39           6.469
              26           8.344           6.422
              27            70.7           10.02
              28          -40.38           6.545
              29          -25.44            6.23
              30           14.39           6.528
              31           76.98              11
              32          -70.27           7.223
              33          -37.98           7.011
              34           4.728           6.855
              35           37.27            7.92
              36          -63.61           7.398
              37          -28.89           6.492
              38           18.76           7.205
              39           57.52           11.82
              40          -61.44           7.368
              41          -8.287           6.994
              42           23.13           7.666
              43           77.33            14.8
              44          -29.92           7.046
              45          -7.397           8.706
              46           9.973           7.618
              47           72.75           7.312
              48          -57.45           7.187
              49          -42.32           6.485
              50          -3.205             6.5
              51           47.72           6.853
              52          -68.68           6.765
              53          -23.26            6.36
              54           19.16           6.303
              55           52.39           9.346
              56          -47.36           6.656
              57          -15.91           6.414
              58           25.93           6.616
              59           72.59           13.44
              60             -31            6.22
              61          -21.12           6.179
              62           17.48           8.957
              63           72.64           7.509
              64          -69.11           7.379
              65          -28.55           10.52
              66           5.652           6.402
              67           58.03            7.49
              68          -58.84           7.228
              69           -20.3            11.8
              70           6.297           6.808
              71           58.51           14.87
              72          -37.09           7.514
              73           -0.66           12.09
              74           6.306            6.99
              75           73.69           7.805
              76          -46.88            7.15
              77          -29.32           6.424
              78           27.29           6.664
              79           96.42           8.556
              80          -66.23           6.943
              81          -42.11           6.403
              82           2.722           5.956
              83           40.11           6.488
              84          -43.08           7.152
              85          -22.72           6.252
              86           11.79           5.814
              87           64.06           9.744
              88          -47.79           6.483
              89          -18.26           6.199
              90           23.08           5.793
              91           54.39           7.936
              92          -43.28           6.237
              93          -11.27           6.231
              94           14.38           5.813
              95           98.55           7.405
              96          -56.96           7.599
              97          -27.83            6.62
              98           8.463           6.818
              99           48.87           15.72
             100          -46.88           7.381
             101          -40.42           6.527
             102           16.69           6.767
             103            62.4           8.706
             104          -43.69           7.519
             105          -21.15           12.06
             106           40.07           6.865
             107           73.21           9.401
             108          -59.83           6.521
             109          -12.77           7.207
             110           18.82           7.205
             111           81.19           7.339
             112          -47.63           7.215
             113          -17.38           6.418
             114            -9.2           5.881
             115           45.67           6.479
             116           -56.5           6.721
             117          -19.02           5.979
             118            10.2           5.684
             119           66.11           11.32
             120          -54.98           6.466
             121          -20.18           6.023
             122           23.74           8.846
             123           75.39           10.61
             124          -47.62           5.989
             125          -27.43           5.939
             126           55.82           6.533
             127           151.3           7.464
APV               20              11               7               2
               0           139.5           35.11
               1           2.825           30.54
               2         -0.9757           27.69
               3          -16.84           26.65
               4            -151           10.13
               5           -52.7           8.736
               6          -16.21           8.229
               7          -13.35           7.162
               8          -26.17           6.941
               9          -26.55           7.719
              10           15.51           6.898
              11           10.44           7.379
              12          -38.78           7.351
              13           -28.8            6.53
              14           40.68           6.662
              15           17.26           7.701
              16          -27.37           7.057
              17          -23.85           6.529
              18          -14.95           7.319
              19           30.65           6.726
              20          -35.37           7.013
              21          -26.85           6.332
              22         -0.2955           7.557
              23           16.53           6.542
              24          -12.18           6.514
              25          -15.67           6.418
              26           23.75           6.362
              27           34.79           6.671
              28          -22.74           6.282
              29          -17.85           6.142
              30           12.21             6.5
              31           26.02           7.657
              32           -55.2           7.164
              33          -19.71           6.555
              34           7.172           6.744
              35           1.305            6.69
              36          -37.09           7.326
              37           -30.9           5.955
              38           10.59           6.862
              39           23.56           7.383
              40          -6.717           7.445
              41          -12.49            6.24
              42           29.94           7.273
              43           17.59           7.722
              44          -11.32            6.62
              45          -3.032           8.283
              46           19.22           6.678
              47           35.58           8.536
              48          -33.67            6.77
              49          -11.56           6.258
              50           2.395           6.085
              51           2.547           6.334
              52          -28.14           6.756
              53          -24.81           6.189
              54           4.084           7.011
              55           9.718           6.443
              56          -25.59           6.381
              57          -9.935           6.032
              58           34.22           6.501
              59           32.86           7.242
              60          -4.479           6.092
              61          -27.62           5.939
              62           18.19           6.332
              63           42.51           8.221
              64          -13.52           7.059
              65          -19.15           9.204
              66           26.53           6.444
              67           18.84           6.152
              68           -20.3            7.28
              69          -16.19           7.936
              70           25.88           6.335
              71          -6.744           6.596
              72          -31.58           7.142
              73           -18.5           6.907
              74           13.56           5.943
              75           22.76           7.218
              76           -21.7           6.424
              77          -37.51           6.269
              78           4.316           5.845
              79           35.01           8.289
              80          -41.11           6.884
              81          -20.12           6.153
              82          -2.418           8.508
              83           38.67           6.122
              84           -28.6           6.979
              85           -4.52           6.185
              86           33.29           5.604
              87           31.08           6.365
              88          -24.88           6.379
              89          -24.48           5.946
              90           13.64           5.496
              91           28.47           7.015
              92          -31.91           6.005
              93          -9.639            6.03
              94           26.03           5.557
              95           33.84           8.018
              96          -27.71           7.193
              97          -5.295           5.849
              98           2.111           6.558
              99           40.68            6.85
             100          -41.54           7.171
             101          -14.85           5.902
             102           16.39           6.192
             103           23.58           6.855
             104           -32.9           7.239
             105          -8.018           9.504
             106           24.11           6.097
             107           17.51           7.605
             108          -10.76           6.167
             109            5.22           7.196
             110           41.13           6.032
             111           70.03           8.756
             112          -26.58           6.622
             113          -13.56           6.022
             114           18.55           5.839
             115           19.65           6.084
             116          -36.59           6.597
             117          -7.228           5.948
             118            22.5           5.531
             119           27.38           6.319
             120          -10.42           6.426
             121          0.8706           5.878
             122           42.57           5.607
             123           38.94           7.383
             124          -11.58            5.91
             125          -1.708           5.847
             126           30.56           6.036
             127           67.94           9.057
APV               20              11               7               3
               0           126.2           35.69
               1          -41.55            31.5
               2          -4.387           29.26
               3          -1.814           28.26
               4          -208.5           10.84
               5          -81.47           9.801
               6           4.526           8.531
               7           37.09           8.437
               8          -67.47           7.608
               9          -48.42           12.87
              10           18.57           7.338
              11           52.64           8.316
              12          -46.31           8.189
              13          -25.72           7.424
              14           55.26           7.472
              15           73.44            8.67
              16          -20.14           7.869
              17          -34.83           7.029
              18          -2.487           8.058
              19           49.66            10.6
              20           -89.8           7.955
              21          -32.88           6.853
              22           14.04           6.743
              23           66.18           7.096
              24          -62.93           7.176
              25          -34.38           6.925
              26           31.96           6.797
              27           59.27           7.589
              28          -50.58           6.999
              29          -39.92           6.785
              30           43.41           6.701
              31           66.21           8.249
              32          -68.98           7.881
              33          -47.43           7.063
              34            6.97           7.293
              35           53.11           8.225
              36          -61.01           7.746
              37          -51.46            6.73
              38            24.2           7.004
              39           65.68           8.411
              40          -49.95           7.975
              41          -43.99           6.864
              42           32.05           7.753
              43           59.17           8.724
              44          -50.99           7.231
              45          -25.95           9.326
              46           39.04             7.4
              47           82.19           9.512
              48          -50.73           7.475
              49          -49.13           6.773
              50          -13.89           7.754
              51           32.93           8.171
              52          -79.96           7.567
              53          -44.09           6.741
              54           26.67           6.805
              55           58.74           7.017
              56          -64.34           6.999
              57          -37.61           6.789
              58           29.62           6.969
              59           66.41           7.777
              60          -30.14           6.811
              61          -20.47           6.898
              62           42.76            6.57
              63           49.86           8.988
              64          -59.82           7.852
              65          -29.39           10.37
              66           5.037           6.623
              67           66.21           7.956
              68          -67.03           7.812
              69          -32.89           9.893
              70            10.1           6.869
              71           54.18           7.927
              72          -42.76           7.972
              73          -38.91           11.56
              74           38.55           6.853
              75           49.88           8.253
              76          -33.71           7.341
              77         -0.2625           7.275
              78           46.47           7.034
              79           78.03           9.479
              80          -57.68           7.575
              81          -27.21           6.774
              82            11.5            6.57
              83           61.18           8.538
              84          -49.34           7.911
              85          -31.26           6.768
              86           12.31            6.13
              87           62.09           7.008
              88             -66           7.091
              89          -34.36           6.851
              90           37.11           6.135
              91           55.88           7.668
              92          -38.96           6.796
              93          -13.09           6.798
              94           71.41           6.241
              95           87.23           9.168
              96          -40.37           7.841
              97          -32.17            6.66
              98           1.708           7.303
              99           55.89            8.27
             100          -56.16           7.911
             101          -34.29           6.797
             102           37.37           6.969
             103           44.07           8.018
             104          -44.18           7.892
             105          -22.82           12.06
             106           34.38           6.999
             107           55.32            8.72
             108          -55.56           7.093
             109          -24.87             7.9
             110           67.83           7.872
             111           83.12           10.12
             112           -65.3           7.379
             113          -25.22           6.832
             114           16.13           6.398
             115           53.33           12.14
             116          -65.37           7.598
             117          -33.89            6.54
             118           34.39           6.151
             119           65.09           6.822
             120          -62.04           6.944
             121          -28.64            6.62
             122           47.66           6.159
             123           72.28           8.147
             124          -47.19           6.618
             125          -13.18           6.668
             126           66.28           6.689
             127           97.97           10.37
APV               20              11               7               4
               0           179.4           40.59
               1          -4.057           35.45
               2          -11.31           32.69
               3          -48.18           32.43
               4          -184.9           10.87
               5          -50.22            9.27
               6           -5.12           8.722
               7           1.963            7.14
               8          -37.85            6.46
               9          -10.41           7.731
              10          -11.99            6.46
              11           43.49           7.136
              12          -45.97            7.11
              13          -11.82           6.603
              14           11.28           6.373
              15           45.84           7.445
              16          -16.43           6.878
              17          -28.99           6.046
              18           13.38           8.665
              19            11.4           6.289
              20          -48.25           6.746
              21          -14.74           6.182
              22           7.357           6.558
              23           12.08           5.979
              24          -49.04           6.303
              25          -8.525           6.225
              26           19.93           6.096
              27            34.2           6.637
              28           -47.5           5.965
              29          -15.27           6.276
              30           13.29           5.997
              31           49.08           6.977
              32          -33.35           6.798
              33          -9.354           6.628
              34            10.4           6.562
              35           23.96           6.809
              36           -53.3           6.777
              37          -7.869           6.202
              38           6.488           6.963
              39           23.74           7.013
              40          -44.67           6.705
              41          -12.64           6.768
              42           16.16           7.244
              43           42.99           7.532
              44          -36.86           6.609
              45          -5.978           7.793
              46           37.64           6.634
              47           58.29           8.066
              48          -42.03           6.631
              49           -19.9           6.001
              50          -12.04           7.315
              51           21.08           5.987
              52          -38.61            6.44
              53          -6.132           6.047
              54           18.13           6.225
              55           20.46           5.922
              56          -41.97           6.104
              57           3.142           6.129
              58           15.88           6.065
              59           56.87            6.66
              60          -22.65           5.814
              61           2.391           6.492
              62           17.77           5.843
              63           69.31           7.704
              64          -41.09            6.65
              65          -11.96           8.927
              66           13.47           7.366
              67              23           6.741
              68          -57.73           6.691
              69          -5.683           7.862
              70           0.991           6.874
              71           29.34           6.989
              72          -36.08           6.497
              73          -12.14           6.888
              74           26.18           6.513
              75           52.66            7.24
              76          -28.76            6.23
              77         -0.9642            5.93
              78           16.31           6.229
              79           66.16           7.927
              80          -29.65           6.599
              81          -27.59           6.158
              82           8.739           6.862
              83           34.67            6.13
              84          -41.21           6.597
              85          -6.589           6.271
              86           17.27           6.029
              87           17.14           6.116
              88          -36.92           6.075
              89          -16.28           6.183
              90           6.597           5.987
              91           44.81           6.747
              92          -7.013           6.015
              93          -16.86            6.95
              94            12.3           5.747
              95            74.2           7.759
              96          -57.09           6.637
              97           -32.3            5.99
              98           4.057            7.28
              99           22.45            7.42
             100          -44.02            6.64
             101          -11.71           5.832
             102           1.904           6.681
             103           33.21           7.182
             104           -41.3           6.914
             105          -9.925           9.201
             106           12.19           6.761
             107            42.6           7.609
             108          -20.85           6.211
             109           5.894           6.694
             110           25.13           6.597
             111           71.63           8.544
             112          -20.96           6.496
             113          -11.58           5.972
             114           15.47           6.429
             115           26.21           5.926
             116          -49.06           12.75
             117           -13.2           5.794
             118          -6.771           5.754
             119           43.96           6.127
             120          -34.37            6.08
             121           -33.4           6.043
             122           27.28           5.771
             123           46.59           7.023
             124          -24.57           5.749
             125          -15.08           7.221
             126           15.79           5.927
             127           105.6           8.789
APV               20              11               7               5
               0           196.2           43.34
               1          -68.28           37.17
               2          -25.78           34.29
               3          -23.31           34.56
               4          -200.7           12.11
               5          -131.4           9.544
               6          0.3307           8.783
               7           12.99           7.304
               8          -70.34            7.78
               9          -30.35           8.438
              10           35.28           6.828
              11           23.32           7.145
              12           -82.5           6.058
              13          -15.89           6.098
              14           45.45           6.619
              15           71.77           7.727
              16          -20.53           7.091
              17          -74.13            7.21
              18           19.93            8.19
              19           33.39            6.19
              20          -81.63           6.354
              21          -53.57           6.527
              22           42.95           6.163
              23           35.03           6.066
              24          -51.97           7.661
              25          -36.83           6.237
              26           49.12           5.864
              27           32.92            6.51
              28          -51.21           7.273
              29          -17.82           6.097
              30           50.63           6.005
              31           68.73           7.279
              32          -52.62           8.175
              33          -90.18           6.697
              34            24.6           6.188
              35              45           6.971
              36          -53.19           8.305
              37          -47.39           6.549
              38           53.61           6.739
              39           44.63           7.276
              40          -57.38            8.18
              41          -23.69           6.298
              42           39.61            7.03
              43           48.75           7.637
              44          -71.02             7.2
              45          -7.327           7.476
              46           53.11           6.682
              47           63.65           8.353
              48          -39.75           7.921
              49          -74.58            7.39
              50           13.06           7.332
              51           36.58           5.931
              52          -60.61           7.782
              53          -52.35           6.738
              54            38.9           5.991
              55           38.86           5.908
              56          -48.75           7.592
              57          -26.27           6.147
              58           35.13           6.079
              59           61.26           6.766
              60          -37.72           6.884
              61          -14.53           6.302
              62           52.39            5.81
              63            90.5           8.086
              64          -49.42           7.923
              65          -75.27           8.138
              66           28.47             7.1
              67           38.58           6.847
              68          -77.15           6.988
              69          -72.11           8.396
              70           44.56            6.88
              71           30.39           6.934
              72          -51.15           8.191
              73          -13.33           7.811
              74           63.41           6.453
              75           57.95           7.252
              76          -53.87           7.697
              77         -0.5971           5.976
              78           47.69           6.181
              79           83.77           8.343
              80          -46.91           7.913
              81          -51.56           6.807
              82           39.27            6.61
              83           45.38           5.952
              84          -55.34           8.018
              85          -41.44           6.228
              86           38.24           6.034
              87           57.01           6.154
              88          -44.68           7.239
              89          -21.09           6.082
              90           48.38           5.689
              91           53.22           6.602
              92           -56.8           7.156
              93          -11.83           6.659
              94           40.66           5.456
              95           94.93            8.01
              96          -43.19           7.981
              97          -54.98           6.998
              98           35.93           7.074
              99           49.65           7.321
             100          -52.89           7.963
             101          -49.03           6.269
             102           33.04           6.534
             103           46.92           7.064
             104          -50.27            8.25
             105          -5.683           8.671
             106           52.87           6.617
             107            68.8           7.764
             108          -49.29           7.594
             109           20.08           6.675
             110           55.36           6.751
             111           112.4           9.121
             112          -46.23           7.662
             113          -66.26           7.302
             114           33.06           6.411
             115           19.43           5.741
             116          -73.68           7.416
             117          -26.17           5.665
             118           44.83           5.772
             119           26.61            5.93
             120          -57.73           7.511
             121          -23.19           5.986
             122           41.34           5.623
             123           65.68            7.16
             124          -42.77           6.871
             125           1.153           7.041
             126           51.29           6.219
             127           119.1           9.022
APV               20              11               7               6
               0           99.38           40.44
               1           -30.3            35.2
               2           14.05           32.72
               3          -5.184           32.96
               4          -230.7            11.2
               5          -66.12            9.83
               6          -16.62           8.216
               7           13.91           7.378
               8          -102.8           6.449
               9          -13.21           12.64
              10           38.65           6.731
              11           50.11            7.26
              12          -74.03           7.152
              13           15.42           6.757
              14           41.79           6.629
              15            54.1           7.449
              16          -104.7           6.481
              17          -60.23           6.171
              18           16.61           7.455
              19           39.84           6.122
              20          -92.62            6.49
              21          -35.08           6.182
              22          -2.354           5.947
              23           35.04           5.992
              24          -82.52           6.313
              25           3.312           6.322
              26           17.49           5.752
              27           57.02           6.482
              28          -50.25           6.084
              29              43           6.302
              30           37.02             5.8
              31           61.44           6.991
              32          -111.2           6.546
              33           -41.3           6.593
              34           23.14           6.261
              35           57.28           7.115
              36          -101.4           6.549
              37          -7.513           6.173
              38           43.31           6.411
              39           39.12           7.243
              40          -86.67           6.737
              41           15.83           6.441
              42           42.61           6.953
              43           72.72           7.577
              44          -56.81           6.629
              45           27.65           7.901
              46           24.92            6.51
              47           50.56           7.994
              48            -113           6.248
              49          -40.03           6.147
              50           5.441             6.7
              51           49.41           6.056
              52          -81.29            6.36
              53          -2.673           6.126
              54           3.192           5.878
              55           42.95           5.908
              56          -87.52           6.097
              57          -1.732            6.17
              58           41.77           5.937
              59           55.74           6.622
              60          -61.92           5.824
              61           23.39           6.373
              62           48.55           5.771
              63           74.91           7.764
              64          -98.44           6.433
              65          -50.12           7.897
              66           23.43           6.784
              67           53.41           7.149
              68          -86.04           6.634
              69          -11.84            13.1
              70           28.38           6.785
              71           47.12           7.123
              72          -89.29           6.621
              73           35.75           10.91
              74           35.02             6.4
              75           71.12           7.365
              76          -66.15           6.309
              77           14.16           6.271
              78           28.42           6.261
              79           65.75           8.144
              80          -88.32           6.383
              81          -15.76           6.102
              82           21.28           6.356
              83           36.41           6.042
              84          -88.01           6.475
              85          -5.789           6.145
              86           19.23           5.795
              87           48.42           6.116
              88          -92.56           6.052
              89           25.85            6.23
              90           49.96           5.674
              91            65.5           6.712
              92          -62.55           5.796
              93           18.06           6.521
              94           40.36           5.659
              95           68.06           7.749
              96            -102           6.512
              97          -31.88           6.076
              98           40.06           7.305
              99           43.35           7.511
             100          -82.43           6.441
             101          -3.159           6.113
             102           26.38           6.532
             103           52.13           7.204
             104          -73.44           6.969
             105           29.58              11
             106           60.12           6.612
             107           65.33           7.752
             108          -42.36           6.165
             109           37.11           6.938
             110           65.18           6.899
             111           73.74           7.273
             112          -88.09           6.427
             113          -15.63           6.063
             114           28.43           6.205
             115           33.67           5.969
             116          -74.95           6.231
             117           12.71           5.954
             118           11.04           5.664
             119            57.3           6.156
             120          -53.24           6.068
             121           12.66           6.092
             122           43.56           5.615
             123           68.81           6.991
             124          -40.83           5.836
             125           31.57           6.541
             126           46.72               6
             127           95.22           8.735
APV               20              11               7               7
               0           174.9           41.86
               1          -44.43           36.78
               2          -66.22           34.87
               3          -22.17           34.71
               4          -175.3           11.92
               5          -96.96           11.97
               6          -37.21           11.31
               7           38.22           10.68
               8          -37.33           8.649
               9          -67.08           13.55
              10           8.699           11.93
              11           71.66           12.75
              12          -62.44           8.268
