#Tue Jan 10 21:02:57 2023
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
               1          -5.881           35.06
               2          -11.56           32.81
               3          -47.14           32.57
               4          -186.5           10.95
               5          -51.06           7.811
               6          -4.569           8.395
               7           2.994           7.239
               8          -39.39           6.606
               9          -11.14            6.13
              10          -11.33           6.543
              11           44.31           7.243
              12          -47.21            7.18
              13          -12.54            6.02
              14           12.06            6.49
              15           47.36            7.36
              16          -18.01           6.824
              17          -29.69           6.083
              18           13.75           7.952
              19           12.85           6.176
              20          -49.98           6.752
              21          -15.61           6.265
              22           8.112           6.263
              23           13.04           5.987
              24          -50.58           6.319
              25          -8.573           6.175
              26           20.88           5.997
              27           35.17           6.512
              28          -48.81           6.057
              29          -15.75           6.157
              30            14.4           5.943
              31           50.91           7.072
              32          -35.54           6.902
              33          -10.25           6.644
              34           10.72            6.34
              35           25.82           6.787
              36          -55.61            6.87
              37          -8.145           6.075
              38           6.838           6.773
              39           24.79           7.068
              40          -45.57           6.774
              41          -13.51           6.252
              42           16.74           7.221
              43           43.99           7.639
              44          -37.32           6.705
              45          -6.411           7.071
              46           39.22           6.606
              47           60.33           7.973
              48          -44.12           6.526
              49          -20.79           5.946
              50          -11.16           6.911
              51           22.62           5.967
              52          -40.62           6.558
              53          -6.702           6.113
              54           19.36           6.067
              55           21.16           5.878
              56          -43.46           6.179
              57           2.922           6.089
              58           16.71           6.048
              59           57.72           6.686
              60          -23.83           5.825
              61           1.933            6.35
              62           18.96           5.731
              63           71.54           7.643
              64          -42.31           6.609
              65          -12.43           6.256
              66           13.89           7.019
              67              24           6.625
              68           -59.5           6.599
              69          -6.521           5.803
              70           1.183           6.723
              71            30.6           6.844
              72          -37.35           6.606
              73          -12.89           5.639
              74           27.54           6.604
              75           54.13           7.279
              76          -29.53           6.342
              77         -0.9039            5.94
              78           17.53           6.065
              79           68.43           7.926
              80          -31.55           6.702
              81          -28.62           6.098
              82           9.468            6.51
              83           35.96           5.988
              84           -43.2           6.621
              85          -7.226           6.207
              86           17.99           5.832
              87           17.99            6.12
              88          -37.86           6.146
              89          -16.26           6.146
              90           7.568           5.944
              91           46.07           6.743
              92          -7.493            5.95
              93          -16.99           6.669
              94           13.39           5.587
              95           76.54           7.824
              96          -59.22           6.685
              97           -33.2           5.988
              98           4.343           7.123
              99            23.9           7.305
             100          -45.26           6.608
             101          -12.14           5.786
             102           2.028           6.575
             103           34.26           7.049
             104           -42.8           6.843
             105          -10.25            6.47
             106           13.05           6.726
             107           44.23           7.555
             108          -21.38            6.31
             109           6.313           6.801
             110           26.49           6.421
             111           74.09           8.554
             112          -23.11           6.461
             113          -12.22           5.906
             114           16.17           6.224
             115           27.31           5.836
             116          -49.17           6.322
             117          -13.29            5.89
             118          -5.629           5.654
             119           45.19            6.06
             120          -35.23           6.056
             121          -34.04           5.819
             122           28.85           5.677
             123            48.1           7.015
             124          -25.33           5.752
             125          -14.94           6.806
             126           17.24             5.9
             127           108.1           8.668
APV               20              11               7               5
               0           198.7           43.15
               1           -68.2           37.39
               2           -25.7           34.62
               3          -23.19            34.7
               4          -198.1           12.32
               5          -129.3           9.259
               6           1.071           8.883
               7           12.27           7.402
               8          -68.17           8.204
               9          -29.86            5.89
              10           35.88           6.875
              11           22.39           7.278
              12          -83.73           7.608
              13          -15.51           5.782
              14           45.35           6.723
              15           70.59           7.721
              16          -20.24           7.076
              17           -71.3           7.591
              18           21.79            8.23
              19           33.44           6.404
              20          -81.96           7.667
              21          -51.55           6.297
              22           44.01           6.264
              23           34.17           6.052
              24          -49.18           7.516
              25          -35.02           6.166
              26           50.05           5.848
              27           32.09           6.605
              28          -48.15           7.007
              29          -16.32            6.17
              30           51.06           6.019
              31           67.96           7.319
              32           -51.3           8.414
              33          -89.25           7.959
              34           25.06           6.281
              35           44.11           7.216
              36          -51.76           8.167
              37          -45.54           6.231
              38           54.12           6.762
              39           43.81           7.395
              40          -54.03            8.49
              41          -22.98           5.986
              42           39.51           7.139
              43           47.37           7.669
              44          -69.63           8.282
              45          -6.358           6.996
              46           52.95           6.693
              47           62.28           8.394
              48          -38.86           7.747
              49          -71.17           7.603
              50           14.78           7.434
              51           36.57           6.092
              52          -58.24           7.893
              53          -49.75           6.344
              54            40.3           6.033
              55           37.76           6.117
              56          -46.29           7.357
              57          -25.02           6.125
              58           34.98           6.105
              59           60.15           6.782
              60          -35.44           6.528
              61          -12.79           6.324
              62            52.6            5.89
              63           89.42            8.17
              64          -47.87           8.075
              65          -75.41           7.702
              66           27.14           7.269
              67           36.64           6.825
              68          -77.25            8.13
              69          -72.75           7.001
              70            43.2           6.949
              71           28.36           6.946
              72          -50.39           8.063
              73          -14.76           5.735
              74           62.13           6.506
              75           56.12           7.377
              76          -53.11            7.87
              77           -1.72           6.053
              78           46.02           6.235
              79           82.53           8.383
              80          -46.12           8.044
              81          -51.54           6.526
              82           39.18           6.762
              83           44.38           6.038
              84          -54.18           8.077
              85           -41.8           6.047
              86           37.26           5.968
              87           55.65           6.202
              88          -43.96           7.091
              89          -21.49           6.073
              90           47.43           5.644
              91           51.38            6.74
              92          -55.95           7.151
              93          -12.53           6.812
              94           39.19           5.532
              95           93.56           8.074
              96          -42.18           7.997
              97           -54.7           6.685
              98           34.82           7.127
              99           48.03           7.504
             100          -52.01           7.976
             101          -49.52           6.088
             102           31.72           6.594
             103           45.29           7.092
             104          -49.41           8.169
             105          -7.138            6.43
             106            51.3           6.649
             107           67.21           7.824
             108          -49.21           7.499
             109           19.13           6.821
             110           53.59           6.674
             111           111.3           9.129
             112          -45.44           7.833
             113          -65.11           7.144
             114           32.56           6.376
             115           17.99           5.888
             116          -72.83           7.948
             117          -26.75           5.741
             118           43.71           5.742
             119           24.71           5.972
             120          -56.61            7.54
             121          -23.98           5.888
             122           40.34           5.632
             123           64.39           7.192
             124          -41.98            6.49
             125          0.4861           7.112
             126            49.9            6.27
             127           118.5           9.227
APV               20              11               7               6
               0           99.97           40.34
               1          -28.86           35.29
               2           15.15           33.05
               3          -4.608           33.01
               4          -229.6           11.23
               5          -64.33           7.851
               6          -14.03           8.444
               7           12.73           7.406
               8          -101.1           6.542
               9           -12.3           6.243
              10           38.04           6.769
              11           47.21           7.318
              12          -72.09           7.074
              13            16.1           6.005
              14           40.92           6.604
              15           49.89           7.421
              16          -103.7           6.544
              17          -57.53           6.239
              18           21.83           7.744
              19           41.08            6.22
              20          -90.78            6.63
              21          -32.43           6.313
              22            1.49           6.044
              23           34.28           5.965
              24          -80.49            6.29
              25           5.224           6.297
              26           18.07           5.768
              27           54.59           6.454
              28          -47.19            6.16
              29           45.48           6.322
              30           37.63           5.819
              31           57.86           7.014
              32          -110.4           6.697
              33          -39.07           6.545
              34           26.06           6.355
              35           56.77           7.116
              36           -99.7           6.629
              37          -5.885           5.992
              38           44.73           6.526
              39            36.3           7.258
              40          -84.88           6.794
              41           16.46           6.151
              42           41.23           7.119
              43           69.22           7.664
              44          -54.06           6.614
              45           28.89           7.122
              46           24.03           6.599
              47           46.37           8.062
              48          -111.8           6.326
              49           -37.7           6.171
              50           11.22           6.866
              51            49.9           5.973
              52          -79.37           6.357
              53         -0.4254            6.16
              54           5.043           5.983
              55           41.01           5.884
              56           -85.1           6.164
              57         0.06208           6.193
              58           41.81           6.026
              59           52.38           6.562
              60          -59.68           5.877
              61           25.65           6.366
              62           49.21           5.753
              63           70.76           7.737
              64          -97.89           6.512
              65          -49.22           6.114
              66           21.46            6.99
              67            50.6           7.136
              68          -84.61           6.526
              69          -11.55           5.935
              70           26.46           6.908
              71           43.75           7.092
              72          -87.48           6.737
              73           36.08           5.974
              74           32.55           6.484
              75           66.46           7.368
              76          -64.29           6.304
              77           14.24           6.249
              78           25.75           6.306
              79           61.01           8.023
              80          -87.22           6.493
              81          -13.38           6.259
              82           21.82           6.463
              83           34.64           6.008
              84          -86.45            6.56
              85          -4.126           6.211
              86           19.01           5.861
              87           46.02           6.097
              88          -90.75           6.028
              89            27.5           6.355
              90           48.79            5.72
              91           61.44            6.64
              92          -60.27           5.875
              93           19.64           6.619
              94           38.59           5.601
              95           63.75           7.691
              96          -101.2           6.551
              97          -30.26           6.086
              98           37.96           7.337
              99           40.28           7.617
             100          -81.01           6.493
             101          -2.293           5.958
             102           23.85           6.604
             103           48.28            7.16
             104          -71.16           6.988
             105           29.27           6.806
             106           57.49           6.694
             107           60.25           7.713
             108          -40.26           6.226
             109           37.11           6.966
             110           62.42           6.883
             111           70.86           7.012
             112          -87.07           6.431
             113          -13.51           6.108
             114           28.77           6.252
             115           32.23           5.895
             116          -72.61           6.358
             117           14.55           5.984
             118           10.41           5.583
             119           54.02           6.054
             120          -50.81           6.196
             121           13.81           6.092
             122           42.14           5.709
             123           64.99           7.014
             124          -38.09           5.876
             125           33.21           6.759
             126           45.15           6.014
             127           91.99           8.703
APV               20              11               7               7
               0           122.3           40.64
               1          -6.261            36.2
               2          -15.39           33.55
               3          -42.43           33.22
               4          -182.4           11.45
               5           -48.7           8.123
               6           1.788           7.929
               7          -3.562            7.93
               8          -60.95           7.736
               9          -2.082              10
              10           27.61           6.801
              11           12.43           8.064
              12          -25.23           7.437
