#Sat Jan 22 14:47:49 2022
# Copy file into sbs-onl@sbsvtp3:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
              17          -23.63           6.456
              18          -15.37           7.195
              19            30.5           6.657
              20          -35.84           7.006
              21          -26.91           6.144
              22         -0.5478            7.63
              23            16.7           6.653
              24          -12.41           6.587
              25          -15.75           6.293
              26           23.68           6.334
              27           34.18           7.692
              28          -22.93           6.395
              29           -17.6           6.088
              30            12.5           6.434
              31           26.15           7.581
              32          -55.23           7.085
              33          -19.67           6.409
              34           7.298           6.435
              35           1.457           6.515
              36          -37.08           7.217
              37          -31.05           5.896
              38           10.64           6.644
              39           23.41           7.349
              40          -6.961           7.278
              41          -12.35            6.16
              42           29.98           7.033
              43           17.41           7.671
              44          -11.47           6.584
              45          -3.006           7.497
              46           19.64           6.646
              47           35.75           8.587
              48          -33.64           6.679
              49          -11.67           6.195
              50           2.425           6.148
              51           2.636           6.299
              52          -28.54            6.71
              53          -24.83           6.061
              54           4.204           7.179
              55           9.672           6.512
              56          -25.65            6.43
              57           -9.56           6.047
              58           34.43            6.43
              59           32.68           7.067
              60          -4.222           6.057
              61           -27.8           5.915
              62           18.38           6.169
              63           42.41           8.223
              64          -13.82           6.957
              65          -19.12           6.014
              66           26.72           6.664
              67           19.27           6.188
              68          -20.19           7.142
              69          -16.43           5.839
              70           26.42           6.456
              71          -6.872           6.614
              72          -32.13           7.016
              73          -18.61           5.859
              74           14.02           6.049
              75           22.86           7.115
              76          -21.74           6.135
              77          -37.64           6.279
              78           4.767           5.778
              79            35.5           8.157
              80           -41.3           6.795
              81          -20.49           6.279
              82          -2.064           8.615
              83           38.53           6.053
              84          -29.04           6.949
              85          -5.037           6.342
              86           33.44            5.52
              87           31.07            6.23
              88          -25.37           6.364
              89          -24.33           5.878
              90           13.95           5.446
              91           28.68           7.084
              92          -31.97           6.117
              93          -9.877           6.053
              94           26.41           5.487
              95           33.93           7.964
              96          -27.82           6.996
              97          -5.241           5.982
              98           2.454           6.586
              99           40.81           6.972
             100          -41.88           6.928
             101           -14.6            5.97
             102           16.74           6.191
             103           23.79           6.785
             104          -33.05           7.194
             105          -8.416           7.007
             106            24.6           6.083
             107           18.04           7.481
             108          -10.82           6.041
             109           5.135           7.265
             110           41.49           5.958
             111           70.14           8.731
             112          -26.36           6.596
             113          -13.61           6.177
             114            18.7           5.763
             115           19.58           5.937
             116          -36.89           6.743
             117           -7.45           6.031
             118           22.77           5.431
             119           27.33           6.228
             120          -10.85           6.509
             121          0.6379           5.888
             122           43.02           5.636
             123           38.79           7.252
             124          -11.57           6.032
             125          -1.564           5.875
             126            30.5           5.945
             127           67.59           8.948
APV               20              11               7               3
               0           125.6           35.39
               1          -42.94            30.8
               2          -4.585           29.13
               3          -1.935            28.2
               4          -209.1           10.76
               5          -81.61           7.643
               6           4.501           8.297
               7           37.03           8.411
               8          -67.27           7.464
               9          -48.52           6.826
              10           18.73           7.209
              11           52.92           8.231
              12           -45.7           8.043
              13          -26.09           6.604
              14           55.29           7.281
              15           73.61           8.559
              16          -20.06           7.775
              17          -35.49           7.027
              18          -2.949           7.794
              19           49.48           10.15
              20          -90.06           7.815
              21          -32.83           6.773
              22           13.99           6.468
              23           66.36           6.859
              24          -62.54           7.103
              25          -34.49           6.926
              26           31.64           6.501
              27           59.67           7.427
              28          -50.57           6.879
              29          -40.24           6.798
              30           43.76           6.487
              31           66.22            8.04
              32          -69.14           7.736
              33          -47.84           6.769
              34           6.479           7.023
              35              53           8.045
              36          -61.08           7.696
              37          -51.77           6.398
              38           24.01           6.731
              39           65.81           8.267
              40          -49.93           7.725
              41          -44.12            6.58
              42           32.31           7.556
              43           59.56           8.593
              44          -51.14           7.114
              45           -26.4           8.219
              46           39.37           7.315
              47           82.56           9.289
              48          -50.66           7.344
              49          -48.87           6.797
              50          -14.62           7.378
              51           33.43               8
              52          -79.76           7.455
              53          -44.26           6.751
              54           26.39           6.512
              55           58.97           6.794
              56           -64.6           6.971
              57          -38.17           6.721
              58           29.26            6.68
              59           66.92           7.594
              60          -30.42           6.717
              61          -21.13            6.76
              62           42.68           6.404
              63           50.31           8.779
              64          -59.99           7.626
              65          -29.21           6.919
              66           5.251            6.72
              67           66.39           7.896
              68          -66.75           7.806
              69          -32.86           6.521
              70           10.39           6.825
              71           54.34           7.977
              72          -42.58           7.759
              73          -38.86           6.468
              74           38.81           6.824
              75           50.56           8.312
              76          -33.55            7.18
              77         -0.4383           7.082
              78            46.4            6.87
              79           78.36           9.307
              80          -57.67           7.441
              81          -27.08           6.799
              82           11.29           6.444
              83           61.81            8.45
              84           -49.1           7.781
              85          -31.73           6.687
              86           12.23           5.962
              87           62.24           6.864
              88          -65.95           6.875
              89          -34.29           6.637
              90           37.09               6
              91           56.25           7.422
              92          -38.78           6.722
              93          -13.03           6.825
              94           71.59           6.188
              95           87.49           8.851
              96          -40.71           7.662
              97          -32.42           6.513
              98           1.939           7.225
              99           56.09           8.114
             100          -56.18           7.608
             101          -34.22           6.452
             102           37.42           6.839
             103           44.47           7.985
             104          -44.35           7.822
             105           -23.3           7.648
             106           34.79           6.981
             107           55.97           8.725
             108          -55.54           6.775
             109          -25.17            7.87
             110           68.13           7.668
             111           83.66           9.876
             112           -65.4           7.238
             113          -25.23           6.659
             114           16.13           6.234
             115           53.92           12.06
             116          -65.41           7.386
             117          -34.12           6.518
             118           34.22           5.989
             119           65.06           6.761
             120          -62.05           6.984
             121          -28.41           6.575
             122           47.84            6.01
             123           72.55           7.918
             124           -46.9           6.456
             125          -13.42           6.596
             126           66.47           6.574
             127           98.07           10.08
APV               20              11               7               4
               0           178.6           40.22
               1          -4.952           34.81
               2          -11.43           32.61
               3          -48.84           32.29
               4          -185.2           10.83
               5          -50.92           7.915
               6          -5.353           8.743
               7           1.919           6.992
               8          -38.03           6.447
               9          -10.51           6.396
              10          -11.37           6.513
              11           43.63           7.135
              12          -45.75           6.965
              13          -12.23           6.213
              14           11.39           6.432
              15            45.9           7.188
              16           -16.9            6.87
              17          -29.05           5.983
              18           12.76           8.852
              19           11.54           6.241
              20          -48.12           6.751
              21          -14.81           6.059
              22           7.498           6.489
              23           12.43           5.939
              24          -49.09           6.264
              25           -8.83           6.164
              26           19.97           6.152
              27           34.44           6.481
              28          -47.46           6.053
              29          -14.77           6.291
              30            13.7           6.024
              31           49.08           6.966
              32          -33.68           6.794
              33          -9.644           6.534
              34           10.16           6.462
              35            24.4           6.856
              36          -53.65           6.803
              37          -7.936            6.15
              38           6.439           6.993
              39            24.2           6.963
              40          -44.75           6.656
              41          -12.97           6.689
              42           16.01           7.238
              43           42.94           7.407
              44          -36.28           6.574
              45          -5.758           6.948
              46           37.43            6.63
              47            58.2           7.944
              48          -41.96           6.653
              49          -19.87           5.948
              50          -11.84           7.442
              51           21.54           5.906
              52          -38.58           6.488
              53          -6.411           5.978
              54           17.77           6.171
              55           20.49           5.825
              56          -42.22           6.066
              57           2.878           6.127
              58           15.77            6.11
              59            56.5             6.5
              60          -22.57           5.842
              61           2.609           6.417
              62           17.98            5.73
              63           69.09           7.536
              64          -41.06            6.53
              65          -12.35           6.207
              66           13.53           7.394
              67           23.33           6.791
              68          -57.75           6.585
              69          -6.076           5.714
              70           1.431           6.927
              71           29.65           6.883
              72          -36.15            6.49
              73           -12.3           5.639
              74           26.65            6.47
              75            52.6           7.151
              76          -28.78           6.132
              77         -0.7402           5.901
              78           16.58           6.178
              79           66.02           7.834
              80          -30.23           6.576
              81          -27.87           6.045
              82           8.644           6.902
              83           34.87           6.106
              84          -41.24           6.642
              85          -6.491           6.153
              86           17.55           6.022
              87           17.72           6.033
              88          -36.65           6.116
              89          -16.06           6.235
              90           6.761           5.928
              91           44.69           6.635
              92          -6.831           6.026
              93           -16.4           7.017
              94           12.57           5.742
              95           74.16           7.613
              96          -57.03           6.559
              97          -32.55           5.874
              98           3.987            7.24
              99           22.97           7.319
             100          -44.01           6.502
             101          -11.64           5.789
             102           2.036           6.622
             103           33.51           7.129
             104          -41.43           6.706
             105          -9.813            6.37
             106           12.33           6.656
             107           42.83           7.409
             108          -20.95           6.043
             109           6.006           6.674
             110           25.26            6.54
             111           71.53           8.397
             112          -21.19           6.499
             113          -11.67           5.913
             114           15.29           6.415
             115           26.23           5.988
             116           -48.6           11.78
             117          -13.52           5.684
             118          -6.359            5.72
             119           43.77           6.073
             120          -34.42            6.01
             121          -33.09           5.997
             122           27.33           5.774
             123           46.41           6.797
             124          -24.66           5.701
             125          -14.75           7.433
             126           16.07           6.017
             127           105.2           8.537
APV               20              11               7               5
               0           196.3           42.99
               1          -67.69           36.85
               2          -26.32           34.21
               3          -24.48           34.41
               4          -200.8           11.85
               5          -131.4           8.561
               6         -0.5838           8.686
               7            12.6           7.183
               8          -69.98           7.271
               9          -30.84           5.941
              10           34.77           6.644
              11           23.29           7.002
              12          -79.82            5.31
              13          -15.19           5.618
              14           45.08           6.577
              15           71.48           7.612
              16           -20.7           7.341
              17          -74.18           6.622
              18           19.56            8.04
              19           33.22           6.138
              20           -79.4           5.489
              21          -53.24           6.619
              22           42.25           6.061
              23           34.76           5.897
              24          -52.59            7.49
              25          -36.61           6.439
              26           48.94           5.779
              27            32.9           6.335
              28          -51.23           7.174
              29          -17.05            6.08
              30           50.15            5.85
              31           68.76           7.171
              32             -52           7.673
              33          -88.04           5.893
              34           24.11           6.155
              35           44.71           6.869
              36          -53.29           8.001
              37          -47.39           6.651
              38           52.69           6.563
              39           44.33           7.133
              40          -57.08           7.747
              41          -23.72           6.206
              42           39.39           6.971
              43           49.01           7.546
              44          -69.59           6.331
              45          -6.782           6.763
              46           52.55           6.578
              47           63.57           8.159
              48          -40.09           7.783
              49           -74.3           6.889
              50           12.86           7.187
              51           36.29           5.828
              52          -60.57           7.382
              53          -52.24           6.747
              54           38.67           5.907
              55           38.48           5.801
              56           -49.5           7.436
              57           -26.2           6.042
              58           34.91           5.991
              59            61.2           6.583
              60          -37.98           6.993
              61          -14.34           6.307
              62           51.91           5.727
              63           90.28            7.82
              64          -48.81           7.554
              65          -75.46           7.125
              66           28.33           7.066
              67            38.4           6.761
              68          -75.25           6.148
              69          -72.94           7.041
              70           44.21           6.825
              71           30.43           6.817
              72          -51.56           7.996
              73          -13.56           5.698
              74           63.09             6.4
              75           57.98           7.084
              76          -53.25           7.407
              77         0.01069            5.79
              78           47.39           6.101
              79           84.12           8.127
              80          -46.53           7.699
              81          -51.57             6.9
              82           39.51           6.596
              83           45.47           5.883
              84          -55.68           7.759
              85          -41.17           6.216
              86           38.19           5.855
              87            56.8           5.997
              88          -45.35           7.365
              89          -20.49            6.19
              90           48.31           5.652
              91            53.3           6.538
              92          -56.81           6.854
              93          -11.16           6.695
              94           40.46           5.466
              95           94.97           7.801
              96          -43.09           7.949
              97          -55.24           7.094
              98           35.39           6.999
              99           49.48           7.144
             100           -53.2           7.921
             101          -49.02           6.213
             102            33.1           6.498
             103           46.93           6.885
             104          -50.42             8.1
             105          -6.086           6.188
             106           52.62           6.457
             107           68.83           7.593
             108          -49.26           7.328
             109           20.17           6.448
             110           55.01           6.529
             111           112.3           8.863
             112          -45.93           7.384
             113          -66.44           7.098
             114           32.79           6.233
             115           19.71           5.728
             116          -73.13            6.81
             117          -26.02           5.683
             118           44.52           5.666
             119           26.99           5.887
             120          -57.84           7.273
             121          -22.65           5.939
             122           41.43           5.532
             123           65.83            7.06
             124           -43.1           6.839
             125           1.565           6.924
             126           50.77           6.029
             127           119.2            8.89
APV               20              11               7               6
               0           99.61           40.08
               1          -30.86           35.08
               2           13.59           32.62
               3          -6.428           32.82
               4          -230.8           11.17
               5          -66.63           7.866
               6          -16.57           8.061
               7           14.27           7.198
               8          -102.3           6.468
               9          -13.32           6.152
              10           38.36           6.571
              11           50.68           7.291
              12          -73.57            7.07
              13           14.72           5.985
              14           41.35           6.423
              15           54.84           7.373
              16          -104.4           6.326
              17           -59.6           6.048
              18           16.86           7.437
              19           40.12           6.105
              20          -92.08           6.491
              21           -34.9           6.157
              22          -1.987           5.849
              23           35.14           5.923
              24          -82.21           6.223
              25           3.227           6.152
              26           17.73           5.681
              27            57.4           6.383
              28           -49.6           6.035
              29           42.69           6.261
              30              37           5.711
              31           62.04               7
              32          -110.7           6.427
              33          -41.04           6.619
              34           22.82            6.14
              35           57.38           7.059
              36          -100.7           6.519
              37          -7.723           5.962
              38           42.83           6.394
              39           39.14           7.179
              40          -86.26           6.625
              41           15.41            6.31
              42           42.18           7.005
              43            73.3           7.546
              44          -56.12           6.521
              45           27.18           7.077
              46              25            6.51
              47            51.2           7.915
              48          -112.4           6.171
              49           -40.1           6.018
              50           5.472           6.667
              51           49.28           5.964
              52          -81.02           6.264
              53          -2.691           6.026
              54           3.612           5.766
              55           43.13           5.826
              56           -86.7           6.058
              57          -1.731           6.097
              58           41.32           5.944
              59              56           6.483
              60          -61.43           5.704
              61           22.85           6.158
              62           48.47           5.692
              63           75.36            7.68
              64          -97.85            6.41
              65          -50.18           6.275
              66           22.39           6.644
              67           53.08            7.08
              68          -85.45           6.492
              69          -12.41           5.923
              70           27.41            6.76
              71           46.61           7.054
              72          -88.39           6.619
              73           35.13           6.014
              74           34.53           6.407
              75            71.1           7.338
              76           -65.3           6.249
              77           13.88           6.118
              78           28.22           6.282
              79           66.28           7.926
              80          -88.01           6.348
              81          -15.74           6.055
              82           20.65           6.232
              83           36.06           6.024
              84          -87.83           6.435
              85          -6.246           6.077
              86           18.65           5.678
              87           48.55           5.979
              88          -92.06           5.907
              89           25.23           6.233
              90           49.45           5.641
              91           65.79           6.518
              92          -62.06           5.712
              93           17.77           6.351
              94           40.19           5.538
              95           68.49           7.588
              96          -101.4           6.428
              97          -31.64           5.954
              98           38.96           7.074
              99           43.29           7.575
             100          -82.31           6.488
             101          -3.359           5.807
             102           25.68           6.539
             103           51.92           7.107
             104          -72.51           6.818
             105           28.75           6.713
             106           59.22            6.61
             107           65.38           7.575
             108          -41.76           6.173
             109           36.46           6.847
             110            64.3           6.747
             111           74.28           7.368
             112           -87.9           6.418
             113          -15.41           6.024
             114           28.01           6.108
             115           33.93           5.847
             116          -74.79           6.187
             117           12.43           5.905
             118           10.58           5.455
             119           57.37           6.126
             120          -52.66           6.013
             121           12.47           5.945
             122           43.22           5.536
             123           69.02           6.863
             124          -40.41           5.672
             125           31.42           6.497
             126           46.24            6.01
             127           95.81           8.599
APV               20              11               7               7
               0           174.3           41.62
               1          -44.36           36.74
               2          -65.51           34.77
               3          -23.61           34.53
               4          -175.9            12.2
               5          -96.38           11.33
               6           -36.7           11.79
               7           37.02           10.92
               8          -37.48           8.996
               9             -66           10.18
              10           8.699           12.46
              11           70.75           13.34
              12           -61.8           8.662
