#Wed Jan 18 17:05:28 2023
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
              85          -24.88           6.545
              86           11.28           6.359
              87           66.93           10.28
              88          -48.14           6.793
              89          -20.38           6.522
              90           22.07           6.284
              91           59.88            8.86
              92          -44.57           6.466
              93          -12.58           6.586
              94           13.71           6.332
              95           102.8           8.698
              96          -56.12           7.939
              97          -30.69           7.228
              98           7.438           7.251
              99           49.66           16.37
             100          -47.79           8.212
             101           -44.4           7.941
             102            15.1           7.205
             103           66.16           9.228
             104          -44.11           7.752
             105          -28.89           22.62
             106           37.99           7.095
             107           77.79           10.08
             108           -62.1            6.88
             109          -14.47           7.545
             110           17.84           8.029
             111            85.1           8.769
             112           -46.7           7.584
             113          -18.77           6.609
             114          -9.695           6.501
             115           46.66           7.194
             116          -56.52           7.004
             117          -21.09           6.274
             118           9.211           6.217
             119           71.43           10.25
             120          -55.59           6.806
             121          -21.86           6.418
             122           24.08           9.197
             123           80.04           11.37
             124          -49.31           6.268
             125          -27.98           6.496
             126           54.79           7.253
             127           155.5            8.85
APV               20              11               7               2
               0           143.1           35.31
               1           1.303           32.39
               2          -1.938           27.73
               3          -21.57           26.93
               4          -145.7            10.4
               5          -53.17           13.57
               6           -17.4           8.634
               7          -17.24           7.873
               8          -21.85           7.329
               9          -28.77           11.86
              10           13.31           7.467
              11           7.917           8.021
              12          -36.37           7.924
              13          -31.31            8.61
              14           38.12           7.301
              15           15.62            8.42
              16          -21.72           7.363
              17          -20.45           6.664
              18          -15.68           7.584
              19           26.62           7.121
              20          -30.24           7.355
              21          -24.77           6.499
              22          -1.403           8.559
              23           12.82           7.157
              24          -8.412           6.861
              25          -15.29           6.588
              26           22.04           6.744
              27            32.4           7.944
              28          -19.52           6.755
              29          -18.73           6.499
              30           8.885           6.825
              31            24.7           8.317
              32          -49.51           7.485
              33           -17.4           7.568
              34           6.595           7.006
              35           -2.75           7.257
              36           -31.9           7.749
              37          -29.76           6.705
              38           9.587            7.29
              39              20           7.973
              40          -2.622           7.736
              41          -12.83           7.084
              42           27.97           7.804
              43            14.9            8.33
              44          -8.344           7.072
              45          -6.595           10.72
              46           15.86           7.186
              47           34.06           9.172
              48          -28.15           7.026
              49          -8.432           6.583
              50           2.267           6.429
              51          -1.021           6.742
              52          -23.12           7.134
              53             -23           6.423
              54           3.307           7.816
              55           6.328           6.957
              56           -21.8            6.75
              57          -9.451           6.373
              58           32.13           6.859
              59           30.51           7.844
              60          -1.076           6.377
              61          -29.02           6.228
              62           15.16           6.696
              63           40.91           9.095
              64          -7.736            7.31
              65          -20.12           16.68
              66           26.13            6.82
              67           15.01             6.5
              68          -15.12           7.726
              69          -17.52           13.53
              70           24.74           6.585
              71          -9.847           6.937
              72          -27.78           7.443
              73          -20.35           10.71
              74           11.39           6.303
              75           20.75           7.727
              76          -19.02            6.84
              77          -38.73            6.72
              78          0.9501           6.117
              79           33.81           8.849
              80          -35.41           7.143
              81          -17.17            6.35
              82          -2.146            8.88
              83           35.03           6.412
              84          -23.54           7.302
              85          -2.625           6.341
              86           32.56           5.815
              87           28.66           6.789
              88          -20.88           6.615
              89          -23.12            6.18
              90           11.49           5.706
              91           26.81           7.713
              92          -28.53            6.28
              93          -9.928           6.274
              94           22.86           5.769
              95           32.61           8.739
              96          -21.76           7.443
              97           -2.75           6.452
              98           1.751           6.834
              99           37.12           7.371
             100          -37.51           7.861
             101          -13.79           6.488
             102           15.13           6.425
             103           20.96            7.22
             104          -28.75           7.383
             105          -11.82           15.97
             106            21.4            6.38
             107           15.66           8.041
             108          -7.904             6.7
             109           4.439           7.428
             110           38.08           6.402
             111           68.97           9.644
             112          -21.03           6.962
             113          -10.52           6.308
             114            18.5           6.109
             115           16.04           6.326
             116          -31.73           6.942
             117          -5.279           6.109
             118           21.56            5.73
             119           24.96           6.638
             120          -6.309           6.605
             121           1.686           6.013
             122           40.57           5.849
             123           37.56           7.995
             124          -8.099           6.176
             125           -2.09           6.164
             126           27.35           6.385
             127           66.47           9.855
APV               20              11               7               3
               0           128.9            35.9
               1          -43.34           33.76
               2          -2.587           29.71
               3          -4.456           28.83
               4          -205.1           10.97
               5          -83.06           15.58
               6           4.526           9.006
               7            33.9           9.237
               8          -64.16           7.857
               9          -54.15           25.12
              10           17.23           7.864
              11           49.95           8.895
              12          -43.56           8.501
              13          -27.09           10.24
              14           53.95           8.105
              15           71.54            9.63
              16          -13.77            8.25
              17          -31.82           7.397
              18         -0.6255            8.32
              19           47.64            13.5
              20           -85.3           8.468
              21          -30.48           7.235
              22           14.77           7.102
              23           64.25           7.809
              24          -59.16           7.448
              25          -32.86           7.106
              26            31.5           7.188
              27           57.22           8.392
              28          -47.51           7.288
              29          -38.73           6.994
              30           42.66           7.257
              31           65.01           9.238
              32          -63.97           8.121
              33          -46.12           7.961
              34           8.243           7.518
              35           50.23           8.946
              36          -56.32           8.083
              37           -51.1            7.51
              38           24.53           7.245
              39           63.37           9.285
              40          -46.56           8.138
              41          -43.93               8
              42           31.53           8.314
              43           56.56            9.67
              44          -48.72           7.536
              45          -27.69           12.54
              46            37.1           7.892
              47           80.44           10.52
              48          -45.03           7.912
              49          -45.93           7.156
              50          -12.46           8.092
              51           30.01           7.956
              52          -75.52           8.004
              53          -42.43           7.085
              54           27.13           7.064
              55           56.81           7.483
              56          -60.66           7.355
              57          -35.97           6.921
              58           29.29           7.444
              59           64.61           8.567
              60          -26.83            7.08
              61          -18.89           6.817
              62           41.18           7.214
              63            48.4           10.17
              64          -54.55           7.973
              65           -31.8           18.14
              66           4.479           6.869
              67           62.93           8.463
              68          -63.44            8.09
              69          -36.61           18.12
              70            8.31           7.137
              71           51.13            8.47
              72          -39.46           8.146
              73           -45.2           22.33
              74           36.02            7.02
              75           47.26            8.99
              76          -32.05           7.753
              77           -1.75            7.87
              78           43.34           7.413
              79           76.95           10.57
              80          -52.61           7.863
              81          -24.93           7.183
              82            11.5           6.952
              83           57.83           8.682
              84          -44.97           8.299
              85          -30.49           7.106
              86           11.29           6.528
              87           59.33           7.586
              88           -63.4           7.284
              89          -33.45             7.1
              90           34.67            6.46
              91           53.69           8.434
              92          -36.33           7.147
              93          -12.95           7.147
              94           69.14           6.622
              95           86.39           10.27
              96          -34.85           8.056
              97           -31.6           7.395
              98          0.8406           7.553
              99           53.02           8.871
             100          -53.16           8.462
             101          -34.88           7.788
             102           35.96           7.178
             103           41.19           8.627
             104          -41.67           8.171
             105          -28.19           21.85
             106           31.31           7.172
             107           52.92           9.443
             108          -54.56            7.32
             109           -25.8           8.291
             110           65.24            8.47
             111           82.36           11.49
             112          -60.29            7.58
             113          -23.03           7.074
             114           15.88           6.753
             115           51.11            13.7
             116          -61.67           8.115
             117          -32.96           6.993
             118            33.2           6.462
             119           62.33           7.445
             120          -59.43           7.286
             121          -28.03           6.851
             122           45.69           6.515
             123           70.68           8.936
             124          -45.23           6.945
             125             -13           7.098
             126           63.59           7.294
             127           96.77           11.54
APV               20              11               7               4
               0           177.1           40.54
               1          -9.588            36.8
               2          -12.49           32.88
               3           -48.1           32.67
               4          -185.7            10.9
               5          -54.58           13.65
               6          -5.617           8.976
               7           3.689             7.5
               8           -39.1            6.64
               9          -14.26           12.02
              10          -11.73           6.691
              11           45.92            7.48
              12          -47.44           7.287
              13          -14.53           8.218
              14           11.84           6.602
              15           49.52           7.726
              16          -16.43           7.039
              17           -29.9           6.212
              18           13.42           8.953
              19           13.01           6.586
              20          -49.14           6.976
              21          -15.82            6.36
              22           7.801           6.764
              23           14.66           6.305
              24          -50.21           6.421
              25          -8.922           6.334
              26            20.6           6.308
              27           37.27           6.833
              28          -48.84           6.187
              29          -15.97           6.452
              30           14.71           6.302
              31              53           7.505
              32          -33.82           6.978
              33          -11.14           7.115
              34           9.564           6.507
              35           26.18           7.062
              36          -54.48           6.963
              37          -9.187           6.611
              38           6.296           6.978
              39           26.22           7.392
              40          -45.43           6.872
              41          -14.45           7.108
              42           16.14           7.431
              43           46.31           7.859
              44          -37.68           6.875
              45          -9.442           10.15
              46           38.63           6.792
              47           62.29           8.504
              48          -42.89            6.78
              49          -20.73           6.095
              50          -11.69           7.688
              51           23.15           6.322
              52          -39.57           6.642
              53          -6.797           6.228
              54           18.67           6.431
              55           22.78           6.212
              56          -43.19           6.292
              57           2.544           6.325
              58           16.45           6.334
              59           60.04           6.989
              60          -23.75           6.023
              61           1.694           6.637
              62            19.2           6.049
              63           73.55           8.242
              64          -40.48           6.679
              65          -16.55              16
              66           12.49           7.735
              67           24.54            6.91
              68          -59.08           6.805
              69          -10.49           13.37
              70          0.1282           7.051
              71           31.96           7.235
              72          -37.52           6.765
              73          -15.92           10.52
              74           26.89           6.692
              75           56.07           7.494
              76          -30.05           6.381
              77          -2.059            6.25
              78           17.73           6.333
              79            70.4           8.322
              80          -30.21           6.773
              81          -28.85           6.304
              82           9.075           7.137
              83           36.67           6.386
              84          -42.57            6.78
              85          -7.585           6.407
              86           17.41           6.254
              87           19.73           6.404
              88          -37.91           6.353
              89          -16.64           6.434
              90           7.298           6.124
              91           48.03           7.071
              92          -8.122           6.166
              93           -17.4           7.014
              94              13           5.913
              95           78.18           8.317
              96          -57.76           6.831
              97          -34.11           6.288
              98           3.538           7.506
              99           24.54           7.686
             100           -45.7           6.904
             101          -13.77           6.182
             102           1.747           6.815
             103           35.95           7.446
             104          -42.87            6.99
             105          -14.89           16.09
             106           12.18           6.998
             107            46.2           7.845
             108          -22.07           6.403
             109           5.345           6.933
             110           26.47           6.881
             111           75.89           9.181
             112          -22.06           6.679
             113          -12.39           6.127
             114           15.42           6.695
             115           28.21           6.157
             116          -48.81           6.541
             117          -13.76           6.132
             118           -6.49           5.954
             119            46.8           6.377
             120          -35.62           6.231
             121          -34.37           6.096
             122           28.24           5.986
             123           49.99           7.393
             124          -25.65           5.959
             125          -15.19           7.505
             126           17.41           6.275
             127           110.1           9.318
APV               20              11               7               5
               0           197.5           43.47
               1          -68.82           37.61
               2          -26.06           34.61
               3          -24.66            34.8
               4          -197.5           12.22
               5          -130.1           10.81
               6        -0.03854           9.123
               7           12.89           7.559
               8          -67.28           8.201
               9          -31.69           12.99
              10            34.7           6.963
              11           23.54           7.335
              12          -83.33           7.491
              13          -17.85           7.989
              14           44.59           6.845
              15           71.88           7.947
              16          -18.39           7.006
              17          -71.87           7.642
              18           20.67           8.648
              19           33.33           6.432
              20          -80.48           7.682
              21          -52.24            6.47
              22           43.16           6.422
              23           34.94           6.202
              24          -48.82            7.66
              25          -35.86           6.313
              26           49.31           5.919
              27           33.23           6.614
              28           -48.3           7.188
              29          -16.78           6.354
              30           50.62           6.125
              31           69.54           7.515
              32          -49.51           8.437
              33           -89.8           7.826
              34           23.86           6.381
              35           44.15           7.195
              36          -50.31           8.191
              37           -47.1           6.842
              38           53.25           6.958
              39           44.72            7.48
              40          -53.66           8.432
              41          -24.49           7.133
              42           38.75           7.231
              43           49.07           7.847
              44          -69.52           8.155
              45          -9.344           10.12
              46           52.09            6.85
              47           63.48           8.633
              48          -37.28           7.832
              49           -71.9           7.682
              50           13.79           7.741
              51            36.7            6.14
              52          -57.17           7.993
              53          -50.18           6.673
              54           39.34            6.28
              55           38.86           6.084
              56          -45.93           7.432
              57          -25.55           6.274
              58           34.46           6.262
              59           61.73           6.971
              60          -35.64           6.622
              61          -13.42           6.574
              62           52.24           6.039
              63           90.92           8.322
              64          -46.31           8.075
              65          -75.83           9.296
              66           26.42           7.461
              67           36.92           7.119
              68          -76.15           8.022
              69          -73.54           10.63
              70           42.62           7.099
              71           29.53           7.142
              72          -49.98           8.185
              73          -17.22            12.1
              74           61.45            6.73
              75           57.61           7.448
              76          -53.71           7.963
              77          -2.849           6.487
              78           45.92           6.416
              79           83.61           8.449
              80          -44.48           8.081
              81          -51.67           6.717
              82           38.47           6.899
              83           44.61           6.087
              84          -53.13           8.219
              85          -42.07           6.295
              86           36.97           6.083
              87           57.08           6.361
              88          -43.62           7.205
              89           -21.7           6.293
              90           46.91           5.797
              91           52.88           6.901
              92          -56.01           7.334
              93          -12.77           6.985
              94           39.05           5.666
              95           95.11           8.281
              96           -40.6           8.078
              97          -56.17            7.26
              98           33.87           7.337
              99           48.42           7.546
             100          -51.53           8.061
             101          -51.45           6.863
             102           30.96           6.718
             103           46.49           7.357
             104          -49.38           8.292
             105          -9.775           13.44
             106           50.71           6.861
             107           68.52           7.896
             108           -49.7           7.702
             109           18.07           6.823
             110           53.43           6.892
             111           112.7           9.324
             112          -43.81           7.933
             113          -65.49           7.316
             114           32.15           6.507
             115           19.03           5.993
             116          -71.64           8.135
             117          -27.12           5.964
             118           43.51           5.908
             119           26.32           6.137
             120          -56.16           7.674
             121          -24.52           6.091
             122           39.82           5.823
             123           65.44           7.383
             124          -42.16           6.718
             125          0.2634           7.421
             126            49.8           6.481
             127           119.6           9.481
APV               20              11               7               6
               0           97.87           40.57
               1          -32.92           36.04
               2           17.57           32.94
               3          -6.017           33.26
               4          -230.6           11.31
               5          -67.76            14.9
               6          -12.29           8.811
               7           11.75           7.773
               8          -102.4           6.596
               9          -17.67           24.96
              10           38.64           7.088
              11           47.02            7.64
              12          -74.28           7.281
              13           16.09            8.81
              14           42.35           6.949
              15           50.45           8.009
              16          -103.2           6.646
              17          -58.52            6.49
              18           24.14           8.312
              19           40.51            6.57
              20           -91.4           6.781
              21          -32.01           6.554
              22           3.769           6.387
              23           33.83           6.341
              24          -81.86           6.485
              25           6.538           6.609
              26           19.84           6.127
              27           54.61           6.942
              28             -49            6.29
              29           47.83            6.68
              30           38.62           6.193
              31           57.64           7.571
              32          -110.2           6.767
              33          -40.65           6.997
              34           28.05           6.368
              35           56.19           7.539
              36          -100.7            6.72
              37          -6.427           6.654
              38           46.61           6.728
              39           36.25           7.688
              40          -86.65           6.861
              41           16.96           7.255
              42           42.93           7.372
              43           69.44           8.137
              44          -55.93           6.827
              45           28.75           10.36
              46           24.75           6.749
              47           46.15           8.714
              48          -111.7           6.508
              49          -38.52            6.43
              50            13.2           7.448
              51           49.41            6.38
              52          -80.23           6.641
              53          0.3533           6.516
              54           7.315           6.291
              55           40.96           6.269
              56          -86.58           6.393
              57           1.656           6.547
              58           43.71           6.385
              59           52.79           7.017
              60          -61.23           6.081
              61           27.93           6.686
              62           50.16           6.163
              63              71           8.442
              64          -98.02           6.669
              65          -52.53           12.26
              66           23.18           7.199
              67           50.03           7.535
              68          -85.69           6.698
              69          -16.67           26.23
              70           27.52           7.318
              71           43.57           7.401
              72          -89.06           6.743
              73           32.94            20.6
              74              34           6.677
              75            66.2           7.828
              76          -66.18            6.49
              77           15.64           6.594
              78           26.51           6.697
              79           61.17           8.742
              80           -87.4           6.603
              81           -13.3           6.491
              82           23.89           6.897
              83           34.15           6.345
              84           -87.5           6.743
              85          -2.663           6.524
              86           20.81           6.168
              87           45.39           6.457
              88          -92.22           6.274
              89           29.57           6.727
              90           50.35           5.979
              91           61.81           7.095
              92          -61.34           6.117
              93           22.09           7.116
              94           38.71           5.922
              95           63.72           8.337
              96          -101.1           6.624
              97          -30.88           6.436
              98           39.71           7.631
              99           40.11           8.097
             100          -82.63           6.615
             101          -2.008           7.128
             102            25.5           6.805
             103           47.99           7.628
             104          -72.85            7.12
             105           26.53           19.77
             106            58.4            6.95
             107           60.45           8.091
             108          -41.79           6.379
             109           39.27           7.115
             110           62.75           7.372
             111           70.72           7.537
             112          -87.02           6.642
             113          -13.02           6.413
             114           30.69           6.698
             115           31.59           6.169
             116          -73.85           6.472
             117           16.35           6.352
             118           12.16            5.97
             119           53.92           6.441
             120          -52.39           6.358
             121           16.19            6.45
             122           43.61           5.945
             123           65.11             7.6
             124          -39.24           6.112
             125           35.75           7.228
             126           44.98           6.339
             127              92           9.528
APV               20              11               7               7
               0           119.7           40.96
               1           -7.99           36.74
               2          -15.47           33.66
               3          -43.55           33.63
               4          -182.2           11.66
               5          -52.28           14.31
               6          0.4214           8.374
               7          -3.109           8.847
               8          -60.19            8.96
               9          -3.276           11.05
              10            26.9            7.53
              11           13.54           8.871
              12          -25.51           7.681
